parameter,(100)[0],(101)[0],(99)[0],(100)[1],(101)[1],(99)[1],(102)[0],(98)[0],(100)[2],(100)[3],(101)[2],(99)[2],(101)[3],(99)[3],(100)[4],(102)[1],(98)[1],(100)[5],(100)[6],(101)[4],(99)[4],(101)[5],(99)[5],(100)[7],(101)[6],(99)[6],(102)[2],(98)[2],(100)[8],(100)[9],(102)[3],(98)[3],(100)[10],(100)[11],(103)[0],(97)[0],(101)[7],(99)[7],(101)[8],(99)[8],(101)[9],(99)[9],(101)[10],(99)[10],(102)[4],(98)[4],(100)[12],(100)[13],(101)[11],(99)[11],(100)[14],(102)[5],(98)[5],(100)[15],(100)[16],(101)[12],(99)[12],(100)[17],(100)[18],(102)[6],(98)[6],(99)[13],(101)[13],(103)[1]
-0.154,0.588094939,0.15911373,0.15911373,0.055045527,0.010964934,0.010964934,0.002302035,0.002302035,0.003908393,0.003811976,0.001034557,0.001034557,0.000516806,0.000516806,0.000280872,0.000109128,0.000109128,0.000182634,0.000178228,7.70E-05,7.70E-05,4.86E-05,4.86E-05,2.69E-05,1.87E-05,1.87E-05,7.25E-06,7.25E-06,1.39E-05,1.27E-05,3.97E-06,3.97E-06,6.55E-06,6.41E-06,1.18E-06,1.18E-06,3.80E-06,3.80E-06,3.50E-06,3.50E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.83E-07,6.83E-07,1.33E-06,1.22E-06,5.49E-07,5.49E-07,6.66E-07,2.64E-07,2.64E-07,4.87E-07,4.56E-07,2.55E-07,2.55E-07,1.92E-07,1.88E-07,1.17E-07,1.17E-07,1.82E-07,1.82E-07,4.34E-08
-0.158,0.588516298,0.158863149,0.158863149,0.055181105,0.010949182,0.010949182,0.00227853,0.00227853,0.003921413,0.003822007,0.00103496,0.00103496,0.000516004,0.000516004,0.000282184,0.000108022,0.000108022,0.000183164,0.00017862,7.72E-05,7.72E-05,4.87E-05,4.87E-05,2.71E-05,1.87E-05,1.87E-05,7.17E-06,7.17E-06,1.39E-05,1.28E-05,3.93E-06,3.93E-06,6.57E-06,6.42E-06,1.15E-06,1.15E-06,3.82E-06,3.82E-06,3.50E-06,3.50E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.76E-07,6.76E-07,1.34E-06,1.22E-06,5.48E-07,5.48E-07,6.70E-07,2.61E-07,2.61E-07,4.89E-07,4.57E-07,2.56E-07,2.56E-07,1.92E-07,1.88E-07,1.16E-07,1.16E-07,1.83E-07,1.83E-07,4.23E-08
-0.159,0.588621497,0.158800529,0.158800529,0.055215034,0.010945237,0.010945237,0.00227269,0.00227269,0.003924669,0.003824512,0.001035059,0.001035059,0.000515803,0.000515803,0.000282513,0.000107747,0.000107747,0.000183296,0.000178718,7.73E-05,7.73E-05,4.87E-05,4.87E-05,2.72E-05,1.87E-05,1.87E-05,7.15E-06,7.15E-06,1.40E-05,1.28E-05,3.92E-06,3.92E-06,6.58E-06,6.43E-06,1.15E-06,1.15E-06,3.82E-06,3.82E-06,3.51E-06,3.51E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.74E-07,6.74E-07,1.34E-06,1.22E-06,5.48E-07,5.48E-07,6.71E-07,2.61E-07,2.61E-07,4.90E-07,4.57E-07,2.56E-07,2.56E-07,1.92E-07,1.89E-07,1.15E-07,1.15E-07,1.83E-07,1.83E-07,4.20E-08
-0.162,0.58893676,0.158612727,0.158612727,0.055316904,0.010933388,0.010933388,0.002255256,0.002255256,0.003934439,0.003832016,0.00103535,0.00103535,0.000515201,0.000515201,0.0002835,0.000106928,0.000106928,0.000183693,0.000179011,7.74E-05,7.74E-05,4.87E-05,4.87E-05,2.73E-05,1.86E-05,1.86E-05,7.09E-06,7.09E-06,1.40E-05,1.28E-05,3.89E-06,3.89E-06,6.59E-06,6.44E-06,1.12E-06,1.12E-06,3.83E-06,3.83E-06,3.51E-06,3.51E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.70E-07,6.70E-07,1.35E-06,1.23E-06,5.48E-07,5.48E-07,6.74E-07,2.59E-07,2.59E-07,4.92E-07,4.58E-07,2.57E-07,2.57E-07,1.93E-07,1.89E-07,1.14E-07,1.14E-07,1.84E-07,1.84E-07,4.12E-08
-0.163,0.589041736,0.158550146,0.158550146,0.05535089,0.010929433,0.010929433,0.002249473,0.002249473,0.003937696,0.003834515,0.001035445,0.001035445,0.000515,0.000515,0.000283829,0.000106656,0.000106656,0.000183825,0.000179108,7.75E-05,7.75E-05,4.87E-05,4.87E-05,2.73E-05,1.86E-05,1.86E-05,7.07E-06,7.07E-06,1.40E-05,1.28E-05,3.88E-06,3.88E-06,6.59E-06,6.44E-06,1.12E-06,1.12E-06,3.83E-06,3.83E-06,3.51E-06,3.51E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.68E-07,6.68E-07,1.35E-06,1.23E-06,5.47E-07,5.47E-07,6.75E-07,2.58E-07,2.58E-07,4.92E-07,4.59E-07,2.57E-07,2.57E-07,1.93E-07,1.89E-07,1.14E-07,1.14E-07,1.84E-07,1.84E-07,4.09E-08
-0.164,0.589146657,0.158487575,0.158487575,0.055384889,0.010925475,0.010925475,0.002243704,0.002243704,0.003940954,0.003837012,0.001035539,0.001035539,0.000514798,0.000514798,0.000284159,0.000106384,0.000106384,0.000183958,0.000179206,7.75E-05,7.75E-05,4.87E-05,4.87E-05,2.74E-05,1.86E-05,1.86E-05,7.05E-06,7.05E-06,1.40E-05,1.28E-05,3.87E-06,3.87E-06,6.60E-06,6.44E-06,1.11E-06,1.11E-06,3.84E-06,3.84E-06,3.51E-06,3.51E-06,3.26E-06,3.26E-06,1.76E-06,1.76E-06,6.66E-07,6.66E-07,1.36E-06,1.23E-06,5.47E-07,5.47E-07,6.76E-07,2.57E-07,2.57E-07,4.93E-07,4.59E-07,2.57E-07,2.57E-07,1.93E-07,1.89E-07,1.14E-07,1.14E-07,1.84E-07,1.84E-07,4.07E-08
-0.167,0.589461087,0.158299918,0.158299918,0.055486973,0.010913587,0.010913587,0.002226483,0.002226483,0.003950728,0.003844495,0.001035817,0.001035817,0.000514195,0.000514195,0.000285149,0.000105575,0.000105575,0.000184354,0.000179496,7.77E-05,7.77E-05,4.87E-05,4.87E-05,2.75E-05,1.86E-05,1.86E-05,6.99E-06,6.99E-06,1.41E-05,1.29E-05,3.84E-06,3.84E-06,6.61E-06,6.45E-06,1.09E-06,1.09E-06,3.85E-06,3.85E-06,3.51E-06,3.51E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.61E-07,6.61E-07,1.36E-06,1.24E-06,5.46E-07,5.46E-07,6.79E-07,2.55E-07,2.55E-07,4.94E-07,4.60E-07,2.58E-07,2.58E-07,1.93E-07,1.89E-07,1.13E-07,1.13E-07,1.85E-07,1.85E-07,3.99E-08
-0.171,0.589879557,0.158049842,0.158049842,0.055623288,0.010897701,0.010897701,0.002203719,0.002203719,0.003963765,0.003854452,0.001036175,0.001036175,0.000513388,0.000513388,0.000286473,0.000104505,0.000104505,0.000184881,0.000179883,7.79E-05,7.79E-05,4.87E-05,4.87E-05,2.77E-05,1.86E-05,1.86E-05,6.92E-06,6.92E-06,1.42E-05,1.29E-05,3.80E-06,3.80E-06,6.63E-06,6.47E-06,1.06E-06,1.06E-06,3.86E-06,3.86E-06,3.52E-06,3.52E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.55E-07,6.55E-07,1.38E-06,1.24E-06,5.45E-07,5.45E-07,6.84E-07,2.52E-07,2.52E-07,4.97E-07,4.61E-07,2.59E-07,2.59E-07,1.94E-07,1.90E-07,1.12E-07,1.12E-07,1.86E-07,1.86E-07,3.89E-08
-0.174,0.590192835,0.157862382,0.157862382,0.055725678,0.010885759,0.010885759,0.002186791,0.002186791,0.003973546,0.003861904,0.001036435,0.001036435,0.000512783,0.000512783,0.000287467,0.000103709,0.000103709,0.000185277,0.000180171,7.81E-05,7.81E-05,4.87E-05,4.87E-05,2.79E-05,1.85E-05,1.85E-05,6.86E-06,6.86E-06,1.42E-05,1.29E-05,3.77E-06,3.77E-06,6.64E-06,6.47E-06,1.04E-06,1.04E-06,3.87E-06,3.87E-06,3.52E-06,3.52E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.50E-07,6.50E-07,1.38E-06,1.25E-06,5.45E-07,5.45E-07,6.87E-07,2.50E-07,2.50E-07,4.98E-07,4.62E-07,2.59E-07,2.59E-07,1.94E-07,1.90E-07,1.11E-07,1.11E-07,1.86E-07,1.86E-07,3.81E-08
-0.175,0.590297152,0.157799914,0.157799914,0.055759838,0.010881774,0.010881774,0.002181176,0.002181176,0.003976807,0.003864385,0.001036519,0.001036519,0.000512581,0.000512581,0.0002878,0.000103445,0.000103445,0.000185409,0.000180267,7.81E-05,7.81E-05,4.87E-05,4.87E-05,2.79E-05,1.85E-05,1.85E-05,6.84E-06,6.84E-06,1.43E-05,1.30E-05,3.76E-06,3.76E-06,6.65E-06,6.48E-06,1.03E-06,1.03E-06,3.88E-06,3.88E-06,3.52E-06,3.52E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.49E-07,6.49E-07,1.39E-06,1.25E-06,5.44E-07,5.44E-07,6.88E-07,2.50E-07,2.50E-07,4.99E-07,4.62E-07,2.59E-07,2.59E-07,1.94E-07,1.90E-07,1.11E-07,1.11E-07,1.86E-07,1.86E-07,3.79E-08
-0.176,0.590401415,0.157737455,0.157737455,0.055794013,0.010877786,0.010877786,0.002175575,0.002175575,0.003980068,0.003866865,0.001036603,0.001036603,0.000512379,0.000512379,0.000288132,0.000103182,0.000103182,0.00018554,0.000180362,7.82E-05,7.82E-05,4.87E-05,4.87E-05,2.80E-05,1.85E-05,1.85E-05,6.82E-06,6.82E-06,1.43E-05,1.30E-05,3.75E-06,3.75E-06,6.65E-06,6.48E-06,1.03E-06,1.03E-06,3.88E-06,3.88E-06,3.52E-06,3.52E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.47E-07,6.47E-07,1.39E-06,1.25E-06,5.44E-07,5.44E-07,6.89E-07,2.49E-07,2.49E-07,5.00E-07,4.63E-07,2.60E-07,2.60E-07,1.95E-07,1.90E-07,1.10E-07,1.10E-07,1.87E-07,1.87E-07,3.76E-08
-0.177,0.590505623,0.157675005,0.157675005,0.055828202,0.010873796,0.010873796,0.002169988,0.002169988,0.00398333,0.003869343,0.001036686,0.001036686,0.000512177,0.000512177,0.000288464,0.000102919,0.000102919,0.000185672,0.000180458,7.82E-05,7.82E-05,4.87E-05,4.87E-05,2.80E-05,1.85E-05,1.85E-05,6.80E-06,6.80E-06,1.43E-05,1.30E-05,3.74E-06,3.74E-06,6.65E-06,6.48E-06,1.02E-06,1.02E-06,3.88E-06,3.88E-06,3.53E-06,3.53E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.45E-07,6.45E-07,1.39E-06,1.25E-06,5.44E-07,5.44E-07,6.90E-07,2.48E-07,2.48E-07,5.00E-07,4.63E-07,2.60E-07,2.60E-07,1.95E-07,1.90E-07,1.10E-07,1.10E-07,1.87E-07,1.87E-07,3.74E-08
-0.178,0.590620637,0.157612473,0.157612473,0.055861249,0.010868438,0.010868438,0.002164035,0.002164035,0.003985693,0.003871264,0.001036524,0.001036524,0.000511395,0.000511395,0.000288598,0.000102488,0.000102488,0.000185505,0.000180306,7.82E-05,7.82E-05,4.86E-05,4.86E-05,2.81E-05,1.83E-05,1.83E-05,6.76E-06,6.76E-06,1.42E-05,1.30E-05,3.67E-06,3.67E-06,6.56E-06,6.39E-06,1.01E-06,1.01E-06,3.86E-06,3.86E-06,3.52E-06,3.52E-06,3.24E-06,3.24E-06,1.72E-06,1.72E-06,6.40E-07,6.40E-07,1.38E-06,1.25E-06,4.94E-07,4.94E-07,6.72E-07,2.38E-07,2.38E-07,4.83E-07,4.50E-07,2.57E-07,2.57E-07,1.70E-07,1.67E-07,9.59E-08,9.59E-08,1.80E-07,1.80E-07,3.51E-08
-0.179,0.590713879,0.157550132,0.157550132,0.055896627,0.010865808,0.010865808,0.002158854,0.002158854,0.003989854,0.003874296,0.001036849,0.001036849,0.000511773,0.000511773,0.00028913,0.000102396,0.000102396,0.000185935,0.000180649,7.83E-05,7.83E-05,4.87E-05,4.87E-05,2.81E-05,1.85E-05,1.85E-05,6.77E-06,6.77E-06,1.43E-05,1.30E-05,3.72E-06,3.72E-06,6.66E-06,6.49E-06,1.00E-06,1.00E-06,3.89E-06,3.89E-06,3.53E-06,3.53E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.42E-07,6.42E-07,1.40E-06,1.26E-06,5.44E-07,5.44E-07,6.92E-07,2.47E-07,2.47E-07,5.01E-07,4.64E-07,2.60E-07,2.60E-07,1.95E-07,1.90E-07,1.10E-07,1.10E-07,1.87E-07,1.87E-07,3.69E-08
-0.18,0.590817925,0.157487709,0.157487709,0.055930862,0.01086181,0.01086181,0.002153308,0.002153308,0.003993116,0.003876769,0.001036929,0.001036929,0.00051157,0.00051157,0.000289463,0.000102136,0.000102136,0.000186067,0.000180744,7.84E-05,7.84E-05,4.87E-05,4.87E-05,2.82E-05,1.85E-05,1.85E-05,6.75E-06,6.75E-06,1.44E-05,1.30E-05,3.71E-06,3.71E-06,6.67E-06,6.49E-06,9.98E-07,9.98E-07,3.89E-06,3.89E-06,3.53E-06,3.53E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.41E-07,6.41E-07,1.40E-06,1.26E-06,5.43E-07,5.43E-07,6.93E-07,2.46E-07,2.46E-07,5.02E-07,4.64E-07,2.60E-07,2.60E-07,1.95E-07,1.90E-07,1.09E-07,1.09E-07,1.87E-07,1.87E-07,3.66E-08
-0.181,0.590921918,0.157425294,0.157425294,0.055965112,0.01085781,0.01085781,0.002147775,0.002147775,0.003996379,0.003879242,0.001037009,0.001037009,0.000511368,0.000511368,0.000289797,0.000101876,0.000101876,0.000186199,0.000180839,7.85E-05,7.85E-05,4.87E-05,4.87E-05,2.82E-05,1.85E-05,1.85E-05,6.73E-06,6.73E-06,1.44E-05,1.30E-05,3.70E-06,3.70E-06,6.67E-06,6.50E-06,9.92E-07,9.92E-07,3.90E-06,3.90E-06,3.53E-06,3.53E-06,3.25E-06,3.25E-06,1.76E-06,1.76E-06,6.39E-07,6.39E-07,1.40E-06,1.26E-06,5.43E-07,5.43E-07,6.94E-07,2.46E-07,2.46E-07,5.02E-07,4.64E-07,2.61E-07,2.61E-07,1.95E-07,1.90E-07,1.09E-07,1.09E-07,1.87E-07,1.87E-07,3.64E-08
-0.183,0.591129743,0.157300492,0.157300492,0.056033659,0.010849803,0.010849803,0.00213675,0.00213675,0.004002905,0.003884182,0.001037165,0.001037165,0.000510963,0.000510963,0.000290464,0.000101358,0.000101358,0.000186462,0.000181029,7.86E-05,7.86E-05,4.87E-05,4.87E-05,2.83E-05,1.85E-05,1.85E-05,6.69E-06,6.69E-06,1.44E-05,1.30E-05,3.68E-06,3.68E-06,6.68E-06,6.50E-06,9.79E-07,9.79E-07,3.90E-06,3.90E-06,3.53E-06,3.53E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.36E-07,6.36E-07,1.41E-06,1.26E-06,5.43E-07,5.43E-07,6.96E-07,2.44E-07,2.44E-07,5.04E-07,4.65E-07,2.61E-07,2.61E-07,1.95E-07,1.91E-07,1.08E-07,1.08E-07,1.88E-07,1.88E-07,3.59E-08
-0.186,0.59144108,0.157113353,0.157113353,0.056136596,0.010837774,0.010837774,0.002120314,0.002120314,0.004012697,0.00389158,0.001037392,0.001037392,0.000510355,0.000510355,0.000291467,0.000100586,0.000100586,0.000186856,0.000181312,7.87E-05,7.87E-05,4.87E-05,4.87E-05,2.85E-05,1.84E-05,1.84E-05,6.64E-06,6.64E-06,1.45E-05,1.31E-05,3.66E-06,3.66E-06,6.69E-06,6.51E-06,9.60E-07,9.60E-07,3.91E-06,3.91E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.31E-07,6.31E-07,1.42E-06,1.27E-06,5.42E-07,5.42E-07,6.99E-07,2.42E-07,2.42E-07,5.05E-07,4.66E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.08E-07,1.08E-07,1.88E-07,1.88E-07,3.52E-08
-0.187,0.591544753,0.15705099,0.15705099,0.056170939,0.01083376,0.01083376,0.002114862,0.002114862,0.004015962,0.003894044,0.001037466,0.001037466,0.000510152,0.000510152,0.000291802,0.00010033,0.00010033,0.000186987,0.000181407,7.88E-05,7.88E-05,4.87E-05,4.87E-05,2.85E-05,1.84E-05,1.84E-05,6.62E-06,6.62E-06,1.45E-05,1.31E-05,3.65E-06,3.65E-06,6.70E-06,6.51E-06,9.53E-07,9.53E-07,3.92E-06,3.92E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.30E-07,6.30E-07,1.42E-06,1.27E-06,5.42E-07,5.42E-07,7.00E-07,2.42E-07,2.42E-07,5.06E-07,4.66E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.07E-07,1.07E-07,1.89E-07,1.89E-07,3.50E-08
-0.188,0.591648372,0.156988636,0.156988636,0.056205298,0.010829743,0.010829743,0.002109423,0.002109423,0.004019227,0.003896505,0.001037539,0.001037539,0.000509949,0.000509949,0.000292137,0.000100074,0.000100074,0.000187119,0.000181501,7.88E-05,7.88E-05,4.87E-05,4.87E-05,2.86E-05,1.84E-05,1.84E-05,6.60E-06,6.60E-06,1.45E-05,1.31E-05,3.64E-06,3.64E-06,6.70E-06,6.52E-06,9.47E-07,9.47E-07,3.92E-06,3.92E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.28E-07,6.28E-07,1.42E-06,1.27E-06,5.41E-07,5.41E-07,7.01E-07,2.41E-07,2.41E-07,5.06E-07,4.67E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.07E-07,1.07E-07,1.89E-07,1.89E-07,3.48E-08
-0.189,0.591751939,0.156926291,0.156926291,0.056239673,0.010825724,0.010825724,0.002103998,0.002103998,0.004022492,0.003898965,0.001037611,0.001037611,0.000509746,0.000509746,0.000292473,9.98E-05,9.98E-05,0.00018725,0.000181595,7.89E-05,7.89E-05,4.87E-05,4.87E-05,2.86E-05,1.84E-05,1.84E-05,6.58E-06,6.58E-06,1.45E-05,1.31E-05,3.63E-06,3.63E-06,6.71E-06,6.52E-06,9.41E-07,9.41E-07,3.93E-06,3.93E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.27E-07,6.27E-07,1.42E-06,1.27E-06,5.41E-07,5.41E-07,7.02E-07,2.40E-07,2.40E-07,5.07E-07,4.67E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.07E-07,1.07E-07,1.89E-07,1.89E-07,3.46E-08
-0.19,0.591855452,0.156863954,0.156863954,0.056274063,0.010821703,0.010821703,0.002098585,0.002098585,0.004025758,0.003901424,0.001037683,0.001037683,0.000509543,0.000509543,0.000292808,9.96E-05,9.96E-05,0.000187381,0.000181689,7.89E-05,7.89E-05,4.87E-05,4.87E-05,2.87E-05,1.84E-05,1.84E-05,6.56E-06,6.56E-06,1.46E-05,1.31E-05,3.62E-06,3.62E-06,6.71E-06,6.52E-06,9.35E-07,9.35E-07,3.93E-06,3.93E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.25E-07,6.25E-07,1.43E-06,1.28E-06,5.41E-07,5.41E-07,7.03E-07,2.40E-07,2.40E-07,5.08E-07,4.67E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.07E-07,1.07E-07,1.89E-07,1.89E-07,3.43E-08
-0.191,0.591958913,0.156801625,0.156801625,0.05630847,0.010817679,0.010817679,0.002093187,0.002093187,0.004029024,0.003903881,0.001037753,0.001037753,0.00050934,0.00050934,0.000293144,9.93E-05,9.93E-05,0.000187513,0.000181782,7.90E-05,7.90E-05,4.87E-05,4.87E-05,2.87E-05,1.84E-05,1.84E-05,6.54E-06,6.54E-06,1.46E-05,1.31E-05,3.61E-06,3.61E-06,6.72E-06,6.53E-06,9.29E-07,9.29E-07,3.93E-06,3.93E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.23E-07,6.23E-07,1.43E-06,1.28E-06,5.41E-07,5.41E-07,7.04E-07,2.39E-07,2.39E-07,5.08E-07,4.68E-07,2.62E-07,2.62E-07,1.96E-07,1.91E-07,1.06E-07,1.06E-07,1.89E-07,1.89E-07,3.41E-08
-0.193,0.592165676,0.156676992,0.156676992,0.056377331,0.010809625,0.010809625,0.002082428,0.002082428,0.004035556,0.00390879,0.001037891,0.001037891,0.000508934,0.000508934,0.000293816,9.88E-05,9.88E-05,0.000187775,0.00018197,7.91E-05,7.91E-05,4.87E-05,4.87E-05,2.88E-05,1.84E-05,1.84E-05,6.51E-06,6.51E-06,1.46E-05,1.31E-05,3.59E-06,3.59E-06,6.72E-06,6.53E-06,9.16E-07,9.16E-07,3.94E-06,3.94E-06,3.54E-06,3.54E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.20E-07,6.20E-07,1.44E-06,1.28E-06,5.40E-07,5.40E-07,7.06E-07,2.38E-07,2.38E-07,5.09E-07,4.68E-07,2.63E-07,2.63E-07,1.97E-07,1.92E-07,1.06E-07,1.06E-07,1.90E-07,1.90E-07,3.37E-08
-0.195,0.59237223,0.156552392,0.156552392,0.056446256,0.010801561,0.010801561,0.002071722,0.002071722,0.00404209,0.003913693,0.001038026,0.001038026,0.000508527,0.000508527,0.000294489,9.83E-05,9.83E-05,0.000188037,0.000182156,7.92E-05,7.92E-05,4.87E-05,4.87E-05,2.89E-05,1.84E-05,1.84E-05,6.47E-06,6.47E-06,1.46E-05,1.32E-05,3.57E-06,3.57E-06,6.73E-06,6.54E-06,9.04E-07,9.04E-07,3.95E-06,3.95E-06,3.55E-06,3.55E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.17E-07,6.17E-07,1.44E-06,1.29E-06,5.40E-07,5.40E-07,7.08E-07,2.36E-07,2.36E-07,5.10E-07,4.69E-07,2.63E-07,2.63E-07,1.97E-07,1.92E-07,1.05E-07,1.05E-07,1.90E-07,1.90E-07,3.32E-08
-0.196,0.592486398,0.156489891,0.156490088,0.056479581,0.010796112,0.010796174,0.002066007,0.002066027,0.004044441,0.003915573,0.001037842,0.001037849,0.000507726,0.000507757,0.000294623,9.79E-05,9.79E-05,0.000187864,0.000181997,7.92E-05,7.92E-05,4.86E-05,4.86E-05,2.90E-05,1.82E-05,1.82E-05,6.43E-06,6.44E-06,1.46E-05,1.31E-05,3.51E-06,3.51E-06,6.64E-06,6.45E-06,8.94E-07,8.94E-07,3.92E-06,3.92E-06,3.54E-06,3.54E-06,3.22E-06,3.22E-06,1.72E-06,1.72E-06,6.12E-07,6.12E-07,1.43E-06,1.28E-06,4.89E-07,4.92E-07,6.90E-07,2.26E-07,2.27E-07,4.94E-07,4.56E-07,2.60E-07,2.60E-07,1.72E-07,1.68E-07,9.10E-08,9.22E-08,1.83E-07,1.83E-07,3.10E-08
-0.197,0.592578574,0.156427824,0.156427824,0.056515247,0.010793488,0.010793488,0.002061069,0.002061069,0.004048625,0.00391859,0.001038157,0.001038157,0.000508121,0.000508121,0.000295163,9.78E-05,9.78E-05,0.0001883,0.000182343,7.93E-05,7.93E-05,4.87E-05,4.87E-05,2.90E-05,1.84E-05,1.84E-05,6.44E-06,6.44E-06,1.47E-05,1.32E-05,3.56E-06,3.56E-06,6.74E-06,6.55E-06,8.92E-07,8.92E-07,3.95E-06,3.95E-06,3.55E-06,3.55E-06,3.24E-06,3.24E-06,1.76E-06,1.76E-06,6.14E-07,6.14E-07,1.45E-06,1.29E-06,5.39E-07,5.39E-07,7.10E-07,2.35E-07,2.35E-07,5.12E-07,4.69E-07,2.64E-07,2.64E-07,1.97E-07,1.92E-07,1.05E-07,1.05E-07,1.90E-07,1.90E-07,3.28E-08
-0.198,0.592692669,0.156365344,0.156365535,0.056548605,0.010788031,0.01078809,0.002055379,0.002055399,0.004050973,0.003920464,0.00103797,0.001037977,0.000507315,0.000507346,0.000295298,9.74E-05,9.74E-05,0.000188124,0.000182181,7.93E-05,7.93E-05,4.86E-05,4.86E-05,2.91E-05,1.81E-05,1.82E-05,6.40E-06,6.40E-06,1.46E-05,1.32E-05,3.49E-06,3.49E-06,6.65E-06,6.45E-06,8.82E-07,8.83E-07,3.92E-06,3.92E-06,3.54E-06,3.54E-06,3.22E-06,3.22E-06,1.72E-06,1.72E-06,6.09E-07,6.09E-07,1.44E-06,1.29E-06,4.88E-07,4.92E-07,6.92E-07,2.25E-07,2.26E-07,4.95E-07,4.56E-07,2.61E-07,2.61E-07,1.72E-07,1.68E-07,9.06E-08,9.17E-08,1.84E-07,1.84E-07,3.06E-08
-0.2,0.5928877,0.156241032,0.156241032,0.056618855,0.010781362,0.010781362,0.002045186,0.002045186,0.00405843,0.003925924,0.001038346,0.001038346,0.00050751,0.00050751,0.000296176,9.71E-05,9.71E-05,0.000188693,0.000182621,7.95E-05,7.95E-05,4.87E-05,4.87E-05,2.92E-05,1.83E-05,1.83E-05,6.38E-06,6.38E-06,1.47E-05,1.32E-05,3.53E-06,3.53E-06,6.76E-06,6.55E-06,8.75E-07,8.75E-07,3.96E-06,3.96E-06,3.55E-06,3.55E-06,3.23E-06,3.23E-06,1.76E-06,1.76E-06,6.10E-07,6.10E-07,1.46E-06,1.29E-06,5.39E-07,5.39E-07,7.13E-07,2.33E-07,2.33E-07,5.13E-07,4.70E-07,2.64E-07,2.64E-07,1.97E-07,1.92E-07,1.04E-07,1.04E-07,1.91E-07,1.91E-07,3.22E-08
-0.201,0.592990638,0.156178784,0.156178784,0.056653424,0.010777316,0.010777316,0.002039917,0.002039917,0.004061699,0.003928365,0.001038408,0.001038408,0.000507306,0.000507306,0.000296514,9.68E-05,9.68E-05,0.000188824,0.000182713,7.95E-05,7.95E-05,4.87E-05,4.87E-05,2.92E-05,1.83E-05,1.83E-05,6.37E-06,6.37E-06,1.48E-05,1.32E-05,3.52E-06,3.52E-06,6.76E-06,6.56E-06,8.69E-07,8.69E-07,3.97E-06,3.97E-06,3.55E-06,3.55E-06,3.23E-06,3.23E-06,1.76E-06,1.76E-06,6.08E-07,6.08E-07,1.46E-06,1.30E-06,5.38E-07,5.38E-07,7.14E-07,2.33E-07,2.33E-07,5.14E-07,4.71E-07,2.64E-07,2.64E-07,1.98E-07,1.92E-07,1.04E-07,1.04E-07,1.91E-07,1.91E-07,3.20E-08
-0.203,0.593196358,0.156054311,0.156054311,0.056722612,0.010769216,0.010769216,0.002029419,0.002029419,0.004068237,0.003933243,0.001038528,0.001038528,0.000506899,0.000506899,0.00029719,9.63E-05,9.63E-05,0.000189086,0.000182898,7.96E-05,7.96E-05,4.87E-05,4.87E-05,2.93E-05,1.83E-05,1.83E-05,6.33E-06,6.33E-06,1.48E-05,1.32E-05,3.50E-06,3.50E-06,6.77E-06,6.56E-06,8.58E-07,8.58E-07,3.97E-06,3.97E-06,3.55E-06,3.55E-06,3.23E-06,3.23E-06,1.76E-06,1.76E-06,6.05E-07,6.05E-07,1.46E-06,1.30E-06,5.38E-07,5.38E-07,7.17E-07,2.31E-07,2.31E-07,5.15E-07,4.71E-07,2.65E-07,2.65E-07,1.98E-07,1.92E-07,1.03E-07,1.03E-07,1.92E-07,1.92E-07,3.15E-08
