parameter,(16)[0],(15)[0],(17)[0],(18)[0],(14)[0],(17)[1],(15)[1],(16)[1],(16)[2],(18)[1],(14)[1],(17)[2],(15)[2],(16)[3],(19)[0],(13)[0],(16)[4],(15)[3],(17)[3],(18)[2],(14)[2],(18)[3],(14)[3],(17)[4],(15)[4],(16)[5],(15)[5],(17)[5],(19)[1],(13)[1],(16)[6],(16)[7],(16)[8],(17)[6],(15)[6],(18)[4],(14)[4],(17)[7],(15)[7],(18)[5],(14)[5],(19)[2],(13)[2],(17)[8],(15)[8],(20)[0],(12)[0],(16)[9],(17)[9],(15)[9],(19)[3],(13)[3],(16)[10],(16)[11],(18)[6],(14)[6],(17)[10],(15)[10],(16)[12],(17)[11],(15)[11],(18)[7],(14)[7],(17)[12]
2.68,0.504589343331755,0.219306596423813,0.219306596421307,0.021161950362204,0.02116195036222,0.003535179119149,0.003535179119353,0.005528620388987,0.000171438390511,0.000306290815454,0.000306290815459,3.56709877469956E-05,3.56709876675008E-05,4.72722659034995E-05,0.000446651944699,0.000446651944704,1.52160540677101E-06,2.21056857395671E-05,2.21056857408717E-05,4.75365028965848E-06,4.75365027392266E-06,2.22864144973906E-06,2.22864142917244E-06,1.34311271351924E-06,1.34311270680909E-06,7.57315612099132E-07,2.20371101332907E-07,2.20371107778558E-07,5.17184900089993E-06,5.17184894359586E-06,2.2236715148306E-07,3.19707926458423E-08,8.12566166258259E-09,1.10766070843895E-07,1.10766064657661E-07,3.60720280502786E-08,3.6072020919509E-08,1.05775210021841E-08,1.05775178237051E-08,1.79783223474701E-08,1.7978320760716E-08,7.12021766773074E-08,7.12021677371837E-08,8.10682485864034E-09,8.10682478771876E-09,1.90563151314474E-06,1.90563149648874E-06,3.60087137628643E-09,1.9302631195613E-09,1.93026255235829E-09,3.0311381812083E-08,3.03113693733951E-08,3.25130599865398E-09,9.05365456163502E-10,8.86955653457981E-09,8.8695554477713E-09,8.35060069675094E-10,8.3506056163653E-10,6.65526437434454E-10,4.40375377929297E-10,4.40373546840652E-10,1.5220951402658E-09,1.52209474991512E-09,1.20096061539208E-10
2.67,0.503766082376234,0.219566233989233,0.219566233987307,0.021305105486823,0.021305105486902,0.003530814586148,0.003530814586303,0.00553880510225,0.000170200414765,0.000307971405999,0.000307971406001,3.56704987477634E-05,3.56704986638005E-05,4.72995982195983E-05,0.000453464560388,0.000453464560419,1.51104290449894E-06,2.21947091563701E-05,2.21947091610532E-05,4.75989793120673E-06,4.75989791457099E-06,2.23965270492325E-06,2.23965268729935E-06,1.33588365762317E-06,1.33588365026974E-06,7.58038601120304E-07,2.20625329839918E-07,2.20625337592081E-07,5.24681807387906E-06,5.24681800759837E-06,2.22283616908255E-07,3.1770642520202E-08,8.08431110742577E-09,1.10833663401351E-07,1.10833656401695E-07,3.61696610364916E-08,3.61696524012597E-08,1.05366760717353E-08,1.05366727911341E-08,1.81357947825553E-08,1.8135793056064E-08,7.20896827694611E-08,7.20896746431411E-08,8.04031364319115E-09,8.04031353692049E-09,1.95689032557685E-06,1.95689031074779E-06,3.61133506942755E-09,1.93823744947511E-09,1.93823696970688E-09,3.07432870415237E-08,3.0743274795657E-08,3.2549483627091E-09,9.05955748144662E-10,8.91366507903914E-09,8.91366334989791E-09,8.36072655118499E-10,8.36073000731888E-10,6.59865932863323E-10,4.41369300653362E-10,4.41367463141133E-10,1.52923197923137E-09,1.52923171518056E-09,1.20097801832631E-10
2.66,0.502947134763976,0.219823431217566,0.219823431215619,0.021448651871712,0.021448651871804,0.003526414492768,0.003526414492925,0.00554867858755,0.000168966032051,0.000309650455197,0.000309650455199,3.56702149290517E-05,3.56702148439674E-05,4.73234083623945E-05,0.000460362723699,0.000460362723732,1.50049705064889E-06,2.22812437840701E-05,2.22812437885039E-05,4.76598925347369E-06,4.76598923661286E-06,2.25064004363565E-06,2.25064002543048E-06,1.32854751804424E-06,1.32854751075969E-06,7.58732900528146E-07,2.2087282783283E-07,2.20872835594915E-07,5.32263004681788E-06,5.3226299785866E-06,2.22181242724204E-07,3.15703146847997E-08,8.04307709126907E-09,1.10890378691315E-07,1.10890371527995E-07,3.62673688961613E-08,3.62673602091697E-08,1.04954788495304E-08,1.04954755473069E-08,1.82921048564209E-08,1.82921031036216E-08,7.29842026226538E-08,7.29841943494721E-08,7.97373535458723E-09,7.97373528578598E-09,2.00942603444038E-06,2.00942601905666E-06,3.62107953540675E-09,1.94604206677338E-09,1.94604159641873E-09,3.11799895525065E-08,3.11799770051006E-08,3.25845332342494E-09,9.0650533049413E-10,8.95772506004736E-09,8.95772327570298E-09,8.37037513373834E-10,8.37037867912846E-10,6.54102525615602E-10,4.42356224704319E-10,4.42354371953245E-10,1.53606874022511E-09,1.53606846381681E-09,1.20115640099861E-10
2.65,0.502132438719609,0.220078212021499,0.22007821202,0.021592593698523,0.021592593698502,0.003521979857401,0.003521979857574,0.005558242008585,0.000167735423534,0.000311327943577,0.000311327943559,3.5670134978096E-05,3.56701348824383E-05,4.73437142685873E-05,0.000467347521513,0.000467347521543,1.48996846890587E-06,2.2365270300723E-05,2.23652703065455E-05,4.77192718977017E-06,4.7719271724551E-06,2.26160280396034E-06,2.26160278461068E-06,1.32110810168809E-06,1.32110809421542E-06,7.59398242545416E-07,2.21113361292224E-07,2.21113369111464E-07,5.39929356102182E-06,5.39929349554363E-06,2.22060143851764E-07,3.13698333284192E-08,8.00196075294596E-09,1.10936329663585E-07,1.10936322107223E-07,3.63652081997365E-08,3.63651990178963E-08,1.04539264247606E-08,1.04539230907263E-08,1.84471830720014E-08,1.84471813331839E-08,7.38857541697876E-08,7.38857453799002E-08,7.90712767941914E-09,7.90712761465198E-09,2.06326965785231E-06,2.06326964337661E-06,3.63010276559824E-09,1.95367397918566E-09,1.95367351837846E-09,3.1621537941828E-08,3.16215255641541E-08,3.26181867233796E-09,9.07013012790919E-10,9.00173536573232E-09,9.00173356732744E-09,8.3795430645915E-10,8.37954692577856E-10,6.48241430716696E-10,4.43336637248108E-10,4.43334774641901E-10,1.54260384450968E-09,1.5426035562208E-09,1.2015093949284E-10
2.64,0.501321932594079,0.220330600145914,0.220330600144145,0.021736935243734,0.021736935243653,0.00351751167102,0.00351751167115,0.005567496569478,0.000166508763927,0.000313003852542,0.000313003852511,3.56702563282633E-05,3.56702562304441E-05,4.73605344503263E-05,0.000474420059658,0.000474420059681,1.47945774656947E-06,2.24467709809787E-05,2.24467709857461E-05,4.77771464206444E-06,4.77771462430558E-06,2.27254031640916E-06,2.27254029644696E-06,1.31356918160714E-06,1.31356917420237E-06,7.60034350986689E-07,2.21346698746107E-07,2.2134670633273E-07,5.47681738071393E-06,5.47681731224138E-06,2.21920438288249E-07,3.11692210598349E-08,7.96096180616849E-09,1.10971629032056E-07,1.10971621385511E-07,3.64632284689413E-08,3.64632192166677E-08,1.04120165187386E-08,1.04120131696093E-08,1.86009590754505E-08,1.86009573341079E-08,7.47943481818458E-08,7.47943391471034E-08,7.84052581006633E-09,7.84052578487514E-09,2.11845299968502E-06,2.1184529844144E-06,3.63840330211991E-09,1.96113035051201E-09,1.9611299045142E-09,3.20679803800103E-08,3.20679676583913E-08,3.26504254466628E-09,9.07478696759345E-10,9.04569462718788E-09,9.04569280084368E-09,8.3882257107111E-10,8.38822984183546E-10,6.42287772391495E-10,4.44311361782161E-10,4.44309482426944E-10,1.54883584797371E-09,1.54883554655579E-09,1.20205038290824E-10
2.63,0.500515554879034,0.220580619158947,0.220580619157215,0.021881680877689,0.021881680877582,0.003513010897653,0.003513010897786,0.00557644351376,0.000165286221587,0.000314678164452,0.000314678164428,3.56705751950681E-05,3.56705750936384E-05,4.73738880045577E-05,0.000481581463257,0.000481581463276,1.46896544677711E-06,2.25257297363494E-05,2.25257297405875E-05,4.78335448673832E-06,4.78335446977621E-06,2.28345191219131E-06,2.28345188734186E-06,1.30593449905242E-06,1.3059344912988E-06,7.60640943870187E-07,2.21572612569208E-07,2.21572619242408E-07,5.55521038917695E-06,5.55521031987688E-06,2.21762249197105E-07,3.09685007019338E-08,7.92008028103789E-09,1.10996392820664E-07,1.10996384438102E-07,3.65614823770853E-08,3.65614731612452E-08,1.03697487062457E-08,1.03697449157626E-08,1.87533619298221E-08,1.87533599533599E-08,7.5710000936979E-08,7.57099925546544E-08,7.77396320027007E-09,7.7739632389817E-09,2.17500867638663E-06,2.17500866153341E-06,3.64598031376455E-09,1.96840853131507E-09,1.96840806663606E-09,3.25193640272617E-08,3.25193509489736E-08,3.26812374222458E-09,9.07903709203197E-10,9.08960194457848E-09,9.08960029717357E-09,8.39642139714129E-10,8.39642358897031E-10,6.36246623904707E-10,4.452819071001E-10,4.45279848285472E-10,1.55476427521927E-09,1.55476330767315E-09,1.20279408378602E-10
2.62,0.499713244218385,0.220828292448717,0.220828292447125,0.022026835063962,0.022026835063855,0.003508478474848,0.003508478474985,0.005585084122694,0.000164067958601,0.000316350862588,0.000316350862563,3.56710865049716E-05,3.56710864011492E-05,4.73837945652476E-05,0.000488832877122,0.00048883287714,1.45849209465449E-06,2.26021321417741E-05,2.26021321474583E-05,4.78884957204674E-06,4.78884955425314E-06,2.29433691467743E-06,2.29433688936344E-06,1.29820775658205E-06,1.29820774907025E-06,7.61217729853385E-07,2.21790872143927E-07,2.21790879361314E-07,5.63448160989787E-06,5.63448153853617E-06,2.2158569685003E-07,3.07676929499552E-08,7.87931514911465E-09,1.11010735039708E-07,1.11010726065292E-07,3.66600200542314E-08,3.66600106725435E-08,1.03271226015808E-08,1.03271186791889E-08,1.89043196876636E-08,1.89043174978969E-08,7.66327278790539E-08,7.66327187829558E-08,7.70747087169826E-09,7.70747089040509E-09,2.23297013724396E-06,2.23297012147136E-06,3.65283339018746E-09,1.97550539003506E-09,1.97550490468233E-09,3.29757375859369E-08,3.29757239008832E-08,3.2710590820815E-09,9.08285506190456E-10,9.13345529533465E-09,9.1334534131539E-09,8.40412001192014E-10,8.40412182725268E-10,6.30122926792754E-10,4.46247964582573E-10,4.46245785341844E-10,1.56038710059149E-09,1.56038596834667E-09,1.20375405624062E-10
2.61,0.498914939420555,0.221073643217315,0.221073643215684,0.022172402358219,0.022172402358081,0.003503915314105,0.003503915314205,0.005593419714201,0.000162854130926,0.000318021931113,0.000318021931085,3.56717838782057E-05,3.56717837824126E-05,4.73902743035367E-05,0.000496175466092,0.000496175466096,1.44803819320432E-06,2.26759654709108E-05,2.26759654722628E-05,4.79420272113094E-06,4.79420269988282E-06,2.30519464496932E-06,2.305194619096E-06,1.2903926238355E-06,1.29039261590801E-06,7.61764411924297E-07,2.22001253907561E-07,2.22001261171011E-07,5.71464019028565E-06,5.71464012857577E-06,2.21390910692244E-07,3.05668184931801E-08,7.83866564228668E-09,1.11014773200088E-07,1.11014764319077E-07,3.67588917205841E-08,3.6758882406189E-08,1.02841395369322E-08,1.02841355870719E-08,1.90537599525575E-08,1.90537577496348E-08,7.75625414864064E-08,7.75625346617528E-08,7.64107852218554E-09,7.64107848888321E-09,2.29237168608043E-06,2.29237167492685E-06,3.65896272758504E-09,1.98241807413092E-09,1.98241760740185E-09,3.34371485209492E-08,3.34371360595019E-08,3.27384710011931E-09,9.08625454400427E-10,9.17725341895495E-09,9.17725136163483E-09,8.41131688180445E-10,8.41131788337242E-10,6.23921621685548E-10,4.4721083713536E-10,4.47208670278558E-10,1.56570387166633E-09,1.56570278818884E-09,1.20493951281616E-10
2.6,0.498120579470056,0.221316694474621,0.221316694473644,0.022318387407575,0.022318387407358,0.003499322301284,0.00349932230151,0.005601451641567,0.000161644888513,0.00031969135509,0.000319691355093,3.56726596441086E-05,3.56726595609015E-05,4.73933479071244E-05,0.000503610415386,0.000503610415394,1.43760421718032E-06,2.27472187115461E-05,2.27472187121733E-05,4.79941671995489E-06,4.79941670085441E-06,2.31602442115079E-06,2.31602439685268E-06,1.28249272932473E-06,1.2824927229471E-06,7.62280689819509E-07,2.22203539855075E-07,2.22203544177341E-07,5.79569543903993E-06,5.79569537512927E-06,2.21178021042449E-07,3.0365897882069E-08,7.79813126167221E-09,1.11008626456467E-07,1.11008617953588E-07,3.68581499384846E-08,3.68581409808267E-08,1.0240802099356E-08,1.02407982129128E-08,1.92016108371518E-08,1.92016087659553E-08,7.84994594705925E-08,7.84994523373928E-08,7.57481420082498E-09,7.5748142619984E-09,2.35324851132213E-06,2.3532484990392E-06,3.66436937402759E-09,1.98914400587656E-09,1.98914356993361E-09,3.39036495008505E-08,3.39036369191219E-08,3.27648644221333E-09,9.08924299207627E-10,9.22099587617974E-09,9.22099446744095E-09,8.41801413620452E-10,8.41801707372735E-10,6.17647567464689E-10,4.4817195400601E-10,4.48169856923505E-10,1.570714427382E-09,1.57071334136178E-09,1.20636662343166E-10
2.59,0.497330103538666,0.221557469035768,0.221557469034903,0.022464794949408,0.022464794949178,0.003494700297249,0.003494700297469,0.005609181291989,0.000160440375353,0.000321359120472,0.000321359120471,3.56737047929206E-05,3.56737047077106E-05,4.7393036542197E-05,0.000511138930993,0.000511138930999,1.42719061776985E-06,2.28158825832529E-05,2.28158825849019E-05,4.80449432979398E-06,4.8044943099199E-06,2.32682555274661E-06,2.32682552746982E-06,1.27451166522029E-06,1.27451165889605E-06,7.62766253221301E-07,2.22397502144809E-07,2.22397506682885E-07,5.87765676998317E-06,5.87765670395567E-06,2.20947157785066E-07,3.01649517379945E-08,7.75770999025367E-09,1.10992411906942E-07,1.10992403165448E-07,3.69578425082936E-08,3.69578334612251E-08,1.01971134427266E-08,1.0197109533987E-08,1.93477989907372E-08,1.93477968623005E-08,7.94434940674008E-08,7.94434868310706E-08,7.50870389871357E-09,7.50870399311923E-09,2.41563669864519E-06,2.41563668593035E-06,3.66905435338064E-09,1.99568006999473E-09,1.99567963696368E-09,3.43752888527318E-08,3.43752759168639E-08,3.27897436746831E-09,9.09181653629345E-10,9.26468071514672E-09,9.26467920818803E-09,8.42420288402962E-10,8.42420570995832E-10,6.11305505348997E-10,4.49131780985374E-10,4.49129664989885E-10,1.57541843625557E-09,1.57541733770097E-09,1.20804767479059E-10
2.58,0.496543450994474,0.221795989514056,0.221795989513081,0.022611629811071,0.022611629810963,0.003490050138073,0.00349005013822,0.005616610085611,0.000159240729677,0.000323025214086,0.000323025214089,3.56749089711777E-05,3.56749088881072E-05,4.73893618795033E-05,0.000518762240186,0.000518762240128,1.41679781960398E-06,2.28819495720883E-05,2.28819495735227E-05,4.80943828982774E-06,4.80943826438641E-06,2.3375973487786E-06,2.33759732377378E-06,1.26645298188299E-06,1.26645297470526E-06,7.63220788394415E-07,2.22582926981354E-07,2.22582934081824E-07,5.96053375994296E-06,5.9605336899703E-06,2.2069845226516E-07,2.99640002543024E-08,7.71740106125507E-09,1.10966252584818E-07,1.10966242767078E-07,3.70580201129272E-08,3.70580105379591E-08,1.01530780059937E-08,1.01530738200214E-08,1.94922520147619E-08,1.94922500533315E-08,8.03946612392005E-08,8.0394653959091E-08,7.44277304191238E-09,7.44277304201946E-09,2.47957326714745E-06,2.47957325646806E-06,3.6730192015946E-09,2.00202370016768E-09,2.00202294405894E-09,3.48521206370149E-08,3.48521065072792E-08,3.28131103522163E-09,9.09398099554484E-10,9.30830733135564E-09,9.30830551763043E-09,8.42988848638667E-10,8.42988852332421E-10,6.04900109840394E-10,4.50091427149793E-10,4.50089755854423E-10,1.57981609061495E-09,1.57981490638522E-09,1.20999579681556E-10
2.57,0.495760561412709,0.222032278318042,0.222032278316553,0.022758896908968,0.022758896908749,0.003485372635569,0.003485372635693,0.005623739474314,0.000158046084002,0.000324689623622,0.000324689623598,3.56762604831967E-05,3.56762603964437E-05,4.73823460359673E-05,0.00052648159158,0.000526481591527,1.40642622048932E-06,2.29454139149914E-05,2.29454139147145E-05,4.81425128903373E-06,4.81425126433893E-06,2.34833911405545E-06,2.34833908348099E-06,1.25832018216234E-06,1.25832017598532E-06,7.63643976626614E-07,2.2275960430624E-07,2.22759609660824E-07,6.04433610949622E-06,6.04433603753415E-06,2.20432051884151E-07,2.9763060031948E-08,7.67720122810406E-09,1.10930263013957E-07,1.10930253418359E-07,3.71587265926853E-08,3.71587179943396E-08,1.01086995129084E-08,1.01086953269589E-08,1.96348966002831E-08,1.96348948578504E-08,8.13529725785026E-08,8.13529661327549E-08,7.37704418846247E-09,7.37704415231338E-09,2.5450961923241E-06,2.54509618280926E-06,3.67626750234666E-09,2.00817182392341E-09,2.00817122124182E-09,3.53341895814357E-08,3.53341760599671E-08,3.28349143918799E-09,9.09574168089917E-10,9.35187424414676E-09,9.3518726641151E-09,8.43505219448224E-10,8.43505464535699E-10,5.98436097981729E-10,4.51052283903732E-10,4.51050599769798E-10,1.58390720517409E-09,1.58390609932732E-09,1.21222204270122E-10
2.56,0.494981374585387,0.222266357645862,0.222266357644556,0.02290660124744,0.022906601247156,0.003480668577713,0.00348066857781,0.005630570940011,0.000156856565269,0.000326352337647,0.000326352337605,3.56777462977771E-05,3.56777462019063E-05,4.73720115729173E-05,0.000534298255994,0.000534298255944,1.39607620249174E-06,2.3006271627141E-05,2.30062716259569E-05,4.81893600829759E-06,4.81893598396837E-06,2.35905014238722E-06,2.35905011024406E-06,1.25011673373201E-06,1.25011672769531E-06,7.64035494771363E-07,2.22927316631226E-07,2.22927321916708E-07,6.12907368488833E-06,6.12907361352836E-06,2.20148090129206E-07,2.95621507264494E-08,7.63710890217172E-09,1.10884565617707E-07,1.10884555855629E-07,3.72600126868815E-08,3.7260004173064E-08,1.00639837663951E-08,1.00639795796702E-08,1.97756603032979E-08,1.97756585774974E-08,8.23184449508388E-08,8.23184386575997E-08,7.3115398435564E-09,7.31153984157821E-09,2.61224443253517E-06,2.61224442364754E-06,3.67880167778865E-09,2.0141216657109E-09,2.01412107529274E-09,3.5821552717195E-08,3.58215391135184E-08,3.28551469380096E-09,9.09710240755268E-10,9.39538022918665E-09,9.39537863239542E-09,8.43969841057692E-10,8.43970105930813E-10,5.91917949191003E-10,4.52015055472768E-10,4.52013349694758E-10,1.58769238562939E-09,1.58769126888799E-09,1.2147382074866E-10
2.55,0.494205830529365,0.222498249483349,0.222498249482274,0.023054747918365,0.02305474791815,0.003475938729054,0.003475938729153,0.005637105994042,0.00015567229496,0.000328013345503,0.00032801334547,3.56793520044107E-05,3.56793519163508E-05,4.73583814745348E-05,0.000542213526535,0.000542213526463,1.38574812067881E-06,2.30645204815187E-05,2.30645204841664E-05,4.82349508702982E-06,4.82349505986587E-06,2.36972972467913E-06,2.36972969613361E-06,1.24184605468613E-06,1.2418460483203E-06,7.64395014477981E-07,2.23085859241235E-07,2.23085863968116E-07,6.21475648591909E-06,6.21475641650908E-06,2.19846706820462E-07,2.9361290022283E-08,7.597122017597E-09,1.10829279971777E-07,1.10829269532762E-07,3.73619229941725E-08,3.73619146460497E-08,1.00189365042737E-08,1.00189322888574E-08,1.99144708201724E-08,1.99144690458122E-08,8.32910910600127E-08,8.32910860606716E-08,7.24628089874284E-09,7.24628090956961E-09,2.68105795354877E-06,2.68105794580058E-06,3.68062528377526E-09,2.01987043215111E-09,2.01986983475134E-09,3.63142637384746E-08,3.63142499168419E-08,3.28737922299864E-09,9.09806941517284E-10,9.4388248406649E-09,9.43882307051738E-09,8.44382676887488E-10,8.44383003877749E-10,5.85350138442348E-10,4.52981005198968E-10,4.52979215169649E-10,1.59117220656151E-09,1.59117110563227E-09,1.21755525154375E-10
2.54,0.493433869493778,0.222727975599347,0.222727975598264,0.023203342100559,0.023203342100322,0.003471183831198,0.0034711838313,0.005643346175776,0.000154493389183,0.000329672637474,0.000329672637442,3.56810619210276E-05,3.56810618317709E-05,4.73414791478374E-05,0.000550228719085,0.000550228719013,1.37544231238397E-06,2.31201600327252E-05,2.31201600345548E-05,4.82793113385207E-06,4.82793110607995E-06,2.3803771569323E-06,2.38037712907448E-06,1.23351151850763E-06,1.2335115120209E-06,7.64722202667051E-07,2.2323502612625E-07,2.23235030392629E-07,6.30139466430861E-06,6.30139459568549E-06,2.19528047821932E-07,2.91604955294966E-08,7.55723735630299E-09,1.10764527552187E-07,1.10764517016296E-07,3.74645002801137E-08,3.74644918767592E-08,9.97356417092696E-09,9.97355985503596E-09,2.00512559744921E-08,2.00512541246402E-08,8.42709262012794E-08,8.42709211075683E-08,7.18128696786622E-09,7.18128696953215E-09,2.75157776112861E-06,2.75157775385414E-06,3.68174242469641E-09,2.02541536542548E-09,2.0254147366256E-09,3.68123715959398E-08,3.68123576091019E-08,3.28908306746676E-09,9.09864405283377E-10,9.48220597278818E-09,9.48220416811628E-09,8.44742874604865E-10,8.4474317957167E-10,5.78737061163706E-10,4.53951057987942E-10,4.53949248026858E-10,1.59434768648058E-09,1.59434648809671E-09,1.22068342739474E-10
2.53,0.492665431969884,0.222955557541538,0.222955557539934,0.023352389058645,0.023352389058537,0.003466404603175,0.003466404603285,0.005649293051449,0.000153319958825,0.000331330204619,0.000331330204584,3.56828589916638E-05,3.56828589099447E-05,4.73213283779837E-05,0.000558345172786,0.00055834517273,1.36515909777118E-06,2.31731915798298E-05,2.31731915794931E-05,4.83224672900067E-06,4.83224670302157E-06,2.39099172358255E-06,2.39099169796216E-06,1.22511645219295E-06,1.22511644596364E-06,7.65016724524128E-07,2.23374616966143E-07,2.23374620140033E-07,6.38899852450474E-06,6.38899846236498E-06,2.19192258059411E-07,2.89597851198894E-08,7.51745227610308E-09,1.10690427778038E-07,1.10690417881818E-07,3.75677879753138E-08,3.75677803084943E-08,9.92787320389241E-09,9.92786885709305E-09,2.01859449401258E-08,2.01859427849225E-08,8.52579638548372E-08,8.52579589583091E-08,7.1165767994472E-09,7.11657667005931E-09,2.82384592889725E-06,2.82384592252705E-06,3.68215778614642E-09,2.03075338608368E-09,2.03075301773888E-09,3.73159337599744E-08,3.73159211989524E-08,3.2906244826937E-09,9.09883300937487E-10,9.52552336471065E-09,9.52552288489959E-09,8.45050751504472E-10,8.45050763425727E-10,5.72083126646224E-10,4.54926449565835E-10,4.54924763568732E-10,1.59721954965853E-09,1.59721866745826E-09,1.22413503860333E-10
2.52,0.491900458696821,0.223181016633125,0.223181016631664,0.023501894143065,0.023501894142936,0.003461601741793,0.003461601741882,0.005654948212936,0.000152152109613,0.000332986038821,0.000332986038786,3.56847248928826E-05,3.56847248103112E-05,4.72979533352979E-05,0.000566564250462,0.000566564250408,1.35489877034628E-06,2.32236181651726E-05,2.32236181642264E-05,4.83644442213271E-06,4.83644439615889E-06,2.40157270279405E-06,2.40157267698432E-06,1.21666413644719E-06,1.21666413032632E-06,7.65278239990744E-07,2.23504434003323E-07,2.23504436814163E-07,6.4775785300875E-06,6.47757846722416E-06,2.18839484245612E-07,2.87591733110185E-08,7.47776387366151E-09,1.10607102057449E-07,1.10607092094174E-07,3.76718278801365E-08,3.76718202934391E-08,9.88187088210144E-09,9.88186650220056E-09,2.03184664733553E-08,2.03184643234022E-08,8.62522175508677E-08,8.62522126574288E-08,7.05216774855836E-09,7.05216765263845E-09,2.89790562664168E-06,2.89790562018527E-06,3.68187631942799E-09,2.03588186527354E-09,2.0358815052727E-09,3.7825004184312E-08,3.78249913981286E-08,3.29200084714872E-09,9.09864610442104E-10,9.5687759814781E-09,9.56877556775819E-09,8.45305329934213E-10,8.45305374946025E-10,5.65392306684109E-10,4.55908402293112E-10,4.55906706422736E-10,1.59978905254866E-09,1.59978815970943E-09,1.22791274557831E-10
2.51,0.491138890669207,0.223404373970905,0.223404373969587,0.023651862788733,0.023651862788589,0.003456775922087,0.003456775922187,0.005660313276823,0.000150989942261,0.000334640132761,0.000334640132743,3.56866399874553E-05,3.56866399133037E-05,4.72713785430615E-05,0.000574887339015,0.000574887338965,1.34466161346682E-06,2.32714445562987E-05,2.32714445553367E-05,4.84052672988168E-06,4.84052670473246E-06,2.41211936627506E-06,2.41211934401998E-06,1.20815780290987E-06,1.20815779687172E-06,7.65506407357841E-07,2.23624282617698E-07,2.23624284428022E-07,6.56714529243984E-06,6.56714523157496E-06,2.18469876044798E-07,2.85586772380306E-08,7.43816856527648E-09,1.10514670053556E-07,1.10514659796043E-07,3.77766590712264E-08,3.77766515978987E-08,9.83556458343912E-09,9.83556017292337E-09,2.04487514686167E-08,2.04487493414751E-08,8.72537022287571E-08,8.7253697375394E-08,6.98807655796992E-09,6.98807649393279E-09,2.97380115628543E-06,2.97380114987434E-06,3.680903750188E-09,2.04079792555459E-09,2.04079756713198E-09,3.83396387179288E-08,3.83396260318233E-08,3.2932106071842E-09,9.09808857401577E-10,9.61196292621709E-09,9.61196257011119E-09,8.45506789919324E-10,8.45506836613929E-10,5.58668875843946E-10,4.56898131425723E-10,4.56896400974247E-10,1.60205765213238E-09,1.60205675104931E-09,1.23202748933264E-10
2.5,0.490380669143699,0.223625650421034,0.223625650419796,0.023802300514765,0.023802300514615,0.003451927797781,0.003451927797878,0.005665389883183,0.000149833552566,0.000336292479978,0.00033629247996,3.56885834259682E-05,3.56885833511284E-05,4.72416288714854E-05,0.00058331584992,0.00058331584987,1.33444789437953E-06,2.33166772195909E-05,2.33166772183698E-05,4.84449613998208E-06,4.84449611441803E-06,2.42263099270755E-06,2.42263096983711E-06,1.19960063495789E-06,1.19960062895183E-06,7.65700882763345E-07,2.23733972866574E-07,2.23733974605129E-07,6.65770959145566E-06,6.65770952913423E-06,2.1808358466052E-07,2.83583126780329E-08,7.39866295854756E-09,1.10413251775826E-07,1.10413241365937E-07,3.78823178303472E-08,3.78823103696764E-08,9.78896201362515E-09,9.78895757070193E-09,2.05767313454189E-08,2.05767291947491E-08,8.826243169867E-08,8.82624268242697E-08,6.92431884793413E-09,6.9243188085664E-09,3.05157798015408E-06,3.05157797352271E-06,3.67924620881679E-09,2.04549874633744E-09,2.04549838906926E-09,3.88598926763052E-08,3.88598796755502E-08,3.29425184906221E-09,9.09716775761306E-10,9.65508319853028E-09,9.65508283218036E-09,8.45654851390179E-10,8.45654900318604E-10,5.51916887468029E-10,4.57896871710653E-10,4.57895122126862E-10,1.60402693648698E-09,1.60402602547795E-09,1.23648633575711E-10
2.495,0.490002795034888,0.223735514770366,0.223735514769003,0.023877697030537,0.023877697030407,0.003449495569928,0.00344949557002,0.005667820533481,0.000149257552957,0.000337117996748,0.000337117996727,3.56895589143616E-05,3.56895588387606E-05,4.72255713172841E-05,0.000587570086669,0.000587570086619,1.32934990268342E-06,2.33383233807189E-05,2.33383233793875E-05,4.84643927671615E-06,4.8464392509052E-06,2.4278734367783E-06,2.42787341352796E-06,1.19530396931556E-06,1.19530396332225E-06,7.65785377644596E-07,2.23784950237186E-07,2.23784951949212E-07,6.70336922817944E-06,6.70336916501061E-06,2.17884230541468E-07,2.82581845364336E-08,7.3789426337014E-09,1.10359210246609E-07,1.10359199759718E-07,3.79354687646203E-08,3.79354613095572E-08,9.765552117545E-09,9.76554765882976E-09,2.06398358601411E-08,2.06398336967091E-08,8.87695177354747E-08,8.87695128492214E-08,6.89256972913959E-09,6.8925697014682E-09,3.09118640996013E-06,3.09118640319562E-06,3.67816262540358E-09,2.04776756227905E-09,2.04776720539398E-09,3.91221448354345E-08,3.91221316703741E-08,3.29470867680407E-09,9.09657362846475E-10,9.67661812788955E-09,9.67661775588579E-09,8.45708812734991E-10,8.45708862921482E-10,5.48531429480227E-10,4.58400034091695E-10,4.58398275189843E-10,1.6048998808592E-09,1.60489896484028E-09,1.23884677508387E-10
