parameter,(32)[0],(31)[0],(33)[0],(34)[0],(30)[0],(33)[1],(31)[1],(32)[1],(32)[2],(34)[1],(30)[1],(33)[2],(31)[2],(32)[3],(35)[0],(29)[0],(32)[4],(34)[2],(30)[2],(33)[3],(31)[3],(33)[4],(31)[4],(34)[3],(30)[3],(32)[5],(32)[6],(33)[5],(31)[5],(35)[1],(29)[1],(32)[7],(32)[8],(34)[4],(30)[4],(33)[6],(31)[6],(34)[5],(30)[5],(33)[7],(31)[7],(33)[8],(31)[8],(32)[9],(35)[2],(29)[2],(35)[3],(29)[3],(32)[10],(33)[9],(31)[9],(36)[0],(28)[0],(32)[11],(32)[12],(31)[10],(33)[10],(33)[11],(31)[11],(34)[6],(30)[6],(34)[7],(30)[7],(34)[8]
3.15,0.507270387149205,0.213050151124255,0.213050151148463,0.020888523790972,0.020888523783345,0.006476203289595,0.006476203289125,0.008540579233254,0.000552695434848,0.000580738331778,0.000580738323562,0.00013363962269,0.000133639618105,0.000164611045766,0.00047829974712,0.000478299744254,1.0646374099556E-05,1.81491900245748E-05,1.81491888981099E-05,6.5745203106341E-05,6.57452030780232E-05,7.13588322407521E-06,7.13588290732439E-06,9.97888321180721E-06,9.97888163856783E-06,4.80106160697979E-06,2.09505198042416E-06,1.90419100077726E-06,1.90419015448657E-06,1.14437448175556E-05,1.14437433025247E-05,3.5555220275421E-07,1.38278896236198E-07,3.22390769581496E-07,3.22390096088563E-07,9.74497916152094E-07,9.74497822477727E-07,1.24983779431306E-07,1.24983524793393E-07,1.30902198165351E-07,1.3090210866049E-07,1.18877085525528E-07,1.18877028559993E-07,5.84169092146164E-08,3.13791171051508E-07,3.13790899707106E-07,1.70855156323724E-07,1.70854552332814E-07,3.8478647888663E-08,2.64206019346838E-08,2.6420520794225E-08,2.4393197553794E-06,2.43931960585213E-06,2.05634780409229E-08,1.08869485177578E-08,1.96158957957635E-08,1.96159639210638E-08,1.02595592286328E-08,1.0259527497878E-08,1.07303557823272E-07,1.07303333888651E-07,1.39126469955132E-08,1.3912631610454E-08,5.99108648146933E-09
3.14,0.50618134070766,0.213397682212687,0.21339768222944,0.021055919514325,0.021055919510098,0.006473213337654,0.006473213338908,0.008581012357684,0.000550105659333,0.000584830607089,0.000584830598966,0.000133605589579,0.000133605585168,0.000165294342549,0.000486498804693,0.000486498802524,1.0595759584645E-05,1.82164126838303E-05,1.82164116927164E-05,6.64096453991094E-05,6.64096454219147E-05,7.13889990080227E-06,7.13889956889063E-06,1.00434378729541E-05,1.00434361917602E-05,4.813026318586E-06,2.10265587937777E-06,1.90553633124784E-06,1.90553544878587E-06,1.16334202403873E-05,1.16334190561178E-05,3.54079838073683E-07,1.3764879367576E-07,3.23711421133552E-07,3.23710670998257E-07,9.81804211368955E-07,9.81804130625039E-07,1.2631185179317E-07,1.26311543584324E-07,1.30391430096381E-07,1.3039134449711E-07,1.18892136618202E-07,1.18892072867913E-07,5.85683353676708E-08,3.1851982414043E-07,3.18519587841905E-07,1.7360792675687E-07,1.73607308627851E-07,3.9022946638424E-08,2.6637981254246E-08,2.66379043216504E-08,2.51050800377285E-06,2.51050789396809E-06,2.06329641322971E-08,1.09115374749444E-08,1.96648202366889E-08,1.96648896195877E-08,1.03122065830574E-08,1.03121672840321E-08,1.08485979732228E-07,1.08485740391164E-07,1.41025389815739E-08,1.41025205684883E-08,6.01178824004113E-09
3.13,0.505102645940676,0.213740649505334,0.213740649521703,0.021223233601252,0.021223233597144,0.006470014360984,0.00647001436225,0.008620719746461,0.000547486679687,0.000588909945257,0.000588909936943,0.000133569083356,0.000133569078834,0.000165960985209,0.000494782905618,0.000494782903417,1.0544820967708E-05,1.82821820257937E-05,1.82821810111386E-05,6.70689270975571E-05,6.70689271092013E-05,7.14058046011492E-06,7.14058012330182E-06,1.01078065055014E-05,1.01078047742205E-05,4.82470254613677E-06,2.11002512941818E-06,1.90687850094513E-06,1.90687761355825E-06,1.18248809118474E-05,1.1824879684887E-05,3.52587537630246E-07,1.37015563888121E-07,3.25009065391305E-07,3.2500830239026E-07,9.88981170403629E-07,9.88981082951357E-07,1.27676431118967E-07,1.27676126624045E-07,1.29883852152191E-07,1.29883765437687E-07,1.18872181734805E-07,1.18872115408536E-07,5.87166032346027E-08,3.23283460519744E-07,3.23283217308313E-07,1.76386409993924E-07,1.76385775029731E-07,3.95635237667048E-08,2.68541471478954E-08,2.68540705189864E-08,2.58336453047346E-06,2.58336441797904E-06,2.07001639413053E-08,1.09326477706746E-08,1.971274257753E-08,1.97128112015235E-08,1.03634279600291E-08,1.03633893279777E-08,1.09635879721261E-07,1.09635631490647E-07,1.42904217845751E-08,1.42904020524154E-08,6.0319951301918E-09
3.12,0.504034164861719,0.214079110426028,0.214079110445755,0.02139046773602,0.021390467731048,0.00646661380073,0.006466613801663,0.008659703321514,0.000544840251498,0.000592976316002,0.000592976307389,0.000133530206732,0.000133530202078,0.000166611012984,0.000503152608682,0.000503152606438,1.04935809412629E-05,1.83465277863713E-05,1.83465267452849E-05,6.77228952224892E-05,6.77228952214845E-05,7.14094819411589E-06,7.14094784813471E-06,1.01719875474831E-05,1.01719857083741E-05,4.83609564369189E-06,2.11716032504234E-06,1.90821790841999E-06,1.90821702480492E-06,1.20181341174809E-05,1.20181328425071E-05,3.51076127212161E-07,1.36379299597694E-07,3.26284257861331E-07,3.26283480596107E-07,9.96027117661846E-07,9.96027018804374E-07,1.29076827525854E-07,1.29076506915157E-07,1.29381386221316E-07,1.29381297432159E-07,1.18816249187957E-07,1.18816175387689E-07,5.88617482647837E-08,3.28082062648792E-07,3.2808181782174E-07,1.79190747876103E-07,1.79190097025682E-07,4.01001297448152E-08,2.70689782769454E-08,2.70689061420871E-08,2.65792167167203E-06,2.65792156275608E-06,2.07650655318761E-08,1.09502949425629E-08,1.97596895651985E-08,1.97597570386856E-08,1.04132247270988E-08,1.04131861069059E-08,1.10753622640192E-07,1.10753356631433E-07,1.44761837426994E-08,1.44761620357537E-08,6.05172126688665E-09
3.11,0.502975759251022,0.214413122289899,0.214413122310797,0.02155762390528,0.021557623899457,0.006463018900374,0.006463018901051,0.008697965240828,0.000542168086395,0.000597029695034,0.000597029685552,0.00013348905983,0.000133489054979,0.00016724447112,0.000511608490128,0.000511608487752,1.04420617879814E-05,1.84094795536539E-05,1.84094784464815E-05,6.83713998069952E-05,6.83713998019212E-05,7.14002679110138E-06,7.14002642580386E-06,1.0235979565945E-05,1.02359775439151E-05,4.84721078182122E-06,2.12406221538489E-06,1.90955515886635E-06,1.9095542386248E-06,1.22131873035874E-05,1.22131859712837E-05,3.49546464601142E-07,1.35740309538655E-07,3.27537476126024E-07,3.27536674592136E-07,1.00294046189486E-06,1.00294036447268E-06,1.30512018253909E-07,1.30511689632731E-07,1.28885983937917E-07,1.28885892511195E-07,1.18723350220416E-07,1.18723268692478E-07,5.90038178186194E-08,3.32915574992516E-07,3.32915332949887E-07,1.82021046957384E-07,1.8202036794269E-07,4.06325195533434E-08,2.72823793019371E-08,2.72823086965089E-08,2.73421236401852E-06,2.73421226293345E-06,2.08277121114041E-08,1.09645083226842E-08,1.98057254180809E-08,1.98057982293808E-08,1.04616208099459E-08,1.0461581230586E-08,1.11839941760636E-07,1.11839654527021E-07,1.4659715273551E-08,1.46596925484056E-08,6.07097150044768E-09
3.1,0.501927290753899,0.214742742252242,0.214742742273288,0.021724704391656,0.02172470438689,0.006459236708672,0.006459236708863,0.008735507889123,0.000539471852193,0.000601070064199,0.000601070056445,0.000133445739767,0.000133445735061,0.000167861409648,0.000520151144452,0.000520151141771,1.03902853766729E-05,1.84710670525644E-05,1.84710661308404E-05,6.90142938585414E-05,6.90142938029143E-05,7.13784038884935E-06,7.13784016714151E-06,1.02997811627015E-05,1.02997795437543E-05,4.85805297536511E-06,2.13073138419768E-06,1.91089071014973E-06,1.91089001633341E-06,1.24100484520178E-05,1.24100468247378E-05,3.47999412217123E-07,1.35098878021901E-07,3.28769296638741E-07,3.28768599225876E-07,1.00971960164846E-06,1.00971948756033E-06,1.31980649149843E-07,1.31980349051973E-07,1.28399549598802E-07,1.28399454611163E-07,1.18592635732708E-07,1.18592588762721E-07,5.91428427479523E-08,3.3778405278712E-07,3.37783636772429E-07,1.84877486354433E-07,1.84876783226509E-07,4.11604195089331E-08,2.74942016988001E-08,2.74941339124629E-08,2.81227032907499E-06,2.81227004409628E-06,2.08880360710798E-08,1.0975328134819E-08,1.98508794342389E-08,1.98509442930061E-08,1.05085280577593E-08,1.05084968732442E-08,1.12895898374965E-07,1.12895610990185E-07,1.48409603668641E-08,1.48409164200378E-08,6.08976366262648E-09
3.09,0.500888621015784,0.215068027289104,0.215068027311666,0.021891711753935,0.021891711749248,0.006455274078805,0.006455274079218,0.008772333865518,0.000536753171901,0.000605097409302,0.000605097401062,0.000133400339114,0.000133400334311,0.000168461885706,0.000528781182543,0.000528781180136,1.03382710629109E-05,1.85313191590409E-05,1.85313180045966E-05,6.96514339395297E-05,6.96514339417771E-05,7.13441323060345E-06,7.13441285927387E-06,1.03633905250471E-05,1.03633887535326E-05,4.86862684449117E-06,2.13716916021372E-06,1.9122245802416E-06,1.91222377358424E-06,1.26087252320482E-05,1.26087235815108E-05,3.46435693323162E-07,1.34455067168059E-07,3.29980090746365E-07,3.29979304336373E-07,1.01636360261021E-06,1.01636344007192E-06,1.33481086756852E-07,1.33480743873841E-07,1.27923730439524E-07,1.27923642555482E-07,1.18423184393795E-07,1.18423129447644E-07,5.92788748672363E-08,3.42687255325043E-07,3.42686858584352E-07,1.87760053288947E-07,1.87759302762284E-07,4.16836898891244E-08,2.77044815579079E-08,2.77044016058414E-08,2.89212968114735E-06,2.89212941331086E-06,2.09462085674728E-08,1.09827671520446E-08,1.98951780432304E-08,1.98952639411002E-08,1.05541838423266E-08,1.05541346609914E-08,1.13922722395268E-07,1.13922410385115E-07,1.50197217632414E-08,1.50196858425647E-08,6.10808457068629E-09
3.08,0.499859611721776,0.215389034135852,0.21538903416045,0.022058648829721,0.022058648825612,0.006451137680236,0.006451137680559,0.008808445978567,0.000534013626392,0.000609111724124,0.000609111715818,0.00013335295027,0.000133352945582,0.000169045959913,0.000537499236256,0.000537499234018,1.02860394698962E-05,1.85902653180273E-05,1.85902642238003E-05,7.02826787605792E-05,7.02826788123324E-05,7.12976991430717E-06,7.12976955813518E-06,1.04268065777794E-05,1.04268048027988E-05,4.87893700281941E-06,2.14337612664702E-06,1.91355720926958E-06,1.91355646620733E-06,1.28092264739629E-05,1.28092248410618E-05,3.44856116397612E-07,1.33809216115898E-07,3.31170469266146E-07,3.3116971622585E-07,1.02287068362742E-06,1.02287056287833E-06,1.35011552559027E-07,1.35011242517871E-07,1.27460085608733E-07,1.27459999353259E-07,1.18214569587406E-07,1.18214522391237E-07,5.94119260970314E-08,3.47625319270119E-07,3.47624951048481E-07,1.90668984399397E-07,1.90668247527964E-07,4.22020011371163E-08,2.7912999409721E-08,2.7912928316123E-08,2.97382558303007E-06,2.97382531143033E-06,2.10020982591603E-08,1.09868818098956E-08,1.99386679406183E-08,1.99387342687466E-08,1.05983612816856E-08,1.05983314793406E-08,1.14921919349776E-07,1.14921619437888E-07,1.51959994285631E-08,1.51959687805516E-08,6.12595143573404E-09
3.07,0.49884012476443,0.215705819269794,0.215705819291896,0.022225518712338,0.022225518708505,0.006446833991715,0.006446833991349,0.008843847230066,0.000531254752003,0.000613113006422,0.000613112997192,0.000133303661227,0.000133303656285,0.00016961369891,0.000546305954035,0.000546305951758,1.023360918327E-05,1.86479344471775E-05,1.86479333235225E-05,7.0907890772113E-05,7.09078908251293E-05,7.12393526832356E-06,7.12393490463219E-06,1.04900278503095E-05,1.0490025823868E-05,4.88898774319207E-06,2.14935338256063E-06,1.9148887027665E-06,1.91488790961932E-06,1.30115609560552E-05,1.30115591368702E-05,3.43261434164836E-07,1.33161495657163E-07,3.32340919656021E-07,3.32340166899837E-07,1.02923990816697E-06,1.02923979937643E-06,1.36570160371433E-07,1.36569852184909E-07,1.27009776859867E-07,1.27009688053336E-07,1.17966480463208E-07,1.17966431788799E-07,5.95420295487559E-08,3.52598202169559E-07,3.52597849543961E-07,1.93604405456365E-07,1.9360364126129E-07,4.27151644524203E-08,2.81197291869631E-08,2.81196645266618E-08,3.05739377510567E-06,3.05739350653568E-06,2.10557547032202E-08,1.09877037720171E-08,1.99813400535155E-08,1.9981399676854E-08,1.06411764435388E-08,1.0641140145443E-08,1.15895061578531E-07,1.15894741949842E-07,1.53696784024679E-08,1.53696526596141E-08,6.14336971710436E-09
3.06,0.497830022276122,0.216018438868816,0.216018438892881,0.022392324749282,0.022392324744497,0.006442369307396,0.00644236930644,0.008878540810688,0.000528478042761,0.00061710125878,0.000617101249412,0.000133252557347,0.000133252552364,0.00017016517326,0.000555202002594,0.000555202000266,1.01809988824721E-05,1.87043554390016E-05,1.87043542818103E-05,7.15269350905375E-05,7.15269351266781E-05,7.11693442340093E-06,7.11693405442018E-06,1.05530527080461E-05,1.05530506377564E-05,4.89878321303998E-06,2.15510205468548E-06,1.91621919299742E-06,1.91621840155513E-06,1.32157372602462E-05,1.3215735385668E-05,3.41652449564323E-07,1.32512249799385E-07,3.33491927977347E-07,3.33491161847173E-07,1.03547019063814E-06,1.03547007215666E-06,1.3815495566647E-07,1.38154649752132E-07,1.26573614476017E-07,1.26573524794562E-07,1.17679071811164E-07,1.1767902052987E-07,5.96692308537178E-08,3.57605786166755E-07,3.576054232393E-07,1.9656639149549E-07,1.9656560611763E-07,4.3222958377566E-08,2.83246031276041E-08,2.83245380181862E-08,3.14287065287999E-06,3.14287037520741E-06,2.11072000752394E-08,1.09852783495994E-08,2.00232393210121E-08,2.00232980253076E-08,1.06826209757816E-08,1.0682584182103E-08,1.16843738004823E-07,1.16843409425152E-07,1.55406642342838E-08,1.55406370904571E-08,6.16034594526925E-09
3.05,0.496829166739859,0.216326948784203,0.21632694880835,0.02255907052844,0.022559070521654,0.006437749744525,0.006437749742388,0.00891253008906,0.000525684949726,0.000621076489555,0.000621076480042,0.000133199721847,0.00013319971683,0.000170700459019,0.000564188068714,0.000564188066187,1.01282255913901E-05,1.87595567543382E-05,1.87595556175104E-05,7.21396799459519E-05,7.21396800399735E-05,7.10879246070383E-06,7.10879210848628E-06,1.06158798418761E-05,1.06158776981446E-05,4.90832730892981E-06,2.16062327773766E-06,1.91754857354471E-06,1.91754780934913E-06,1.34217651330816E-05,1.34217631714205E-05,3.40029792513914E-07,1.31861539445749E-07,3.3462401608256E-07,3.34623251735386E-07,1.04156052511405E-06,1.04156042074121E-06,1.39763980646608E-07,1.39763681546142E-07,1.26151872726386E-07,1.26151781519803E-07,1.17352916479129E-07,1.17352871257331E-07,5.97935415975265E-08,3.62648141265559E-07,3.62647782825741E-07,1.99555137921373E-07,1.99554337521878E-07,4.37251520990009E-08,2.8527526224579E-08,2.85274633146668E-08,3.2302935387375E-06,3.23029325992348E-06,2.11564347758152E-08,1.09796497214823E-08,2.0064366650034E-08,2.00644150944398E-08,1.07226957139921E-08,1.0722656981222E-08,1.17769592161766E-07,1.1776927066146E-07,1.57088880666734E-08,1.57088642165322E-08,6.17688523495234E-09
3.04,0.495837421068284,0.216631404508127,0.216631404528461,0.022725759867596,0.022725759860184,0.006432981240379,0.006432981237785,0.008945818601966,0.000522876881791,0.000625038712505,0.000625038702572,0.000133145235711,0.000133145230529,0.000171219636388,0.000573264857046,0.000573264854283,1.00753061787161E-05,1.88135668482091E-05,1.88135657076747E-05,7.27459966252467E-05,7.27459967911467E-05,7.09953476251684E-06,7.09953441440508E-06,1.0678507946953E-05,1.06785056851816E-05,4.91762375904176E-06,2.16591823134035E-06,1.91887683925259E-06,1.91887608435653E-06,1.36296541442482E-05,1.36296520580071E-05,3.38394166669937E-07,1.31209579881701E-07,3.35737699000151E-07,3.35736923451285E-07,1.04750999932954E-06,1.04750991092843E-06,1.41395308427252E-07,1.41395011947133E-07,1.25744386495116E-07,1.2574428966848E-07,1.16989084830792E-07,1.16989043506935E-07,5.9914983951575E-08,3.67725201472682E-07,3.67724837646967E-07,2.02570769763611E-07,2.02569955730702E-07,4.42215332107347E-08,2.87284253640969E-08,2.87283634456364E-08,3.31970039913779E-06,3.3197001134044E-06,2.12034590515461E-08,1.09708661285636E-08,2.01047277446529E-08,2.01047721513766E-08,1.07614048031039E-08,1.07613653036494E-08,1.18674207531386E-07,1.1867389873001E-07,1.58742654141956E-08,1.58742415323655E-08,6.19299181421576E-09
3.03,0.494854648670702,0.216931861147179,0.21693186116318,0.022892396808764,0.022892396801446,0.006428069559301,0.006428069556809,0.008978410047692,0.000520055205984,0.000628987945108,0.00062898793435,0.000133089176784,0.000133089171455,0.000171722790031,0.000582433091482,0.00058243308859,1.0022256415788E-05,1.88664137193261E-05,1.88664125539828E-05,7.33457595619659E-05,7.33457597217487E-05,7.08918666118522E-06,7.08918630789505E-06,1.07409354717644E-05,1.0740933079671E-05,4.92667606672234E-06,2.17098837053809E-06,1.92020372097693E-06,1.92020299568253E-06,1.38394141165089E-05,1.38394119754101E-05,3.36746239798608E-07,1.30556580619693E-07,3.36833448545733E-07,3.36832663785523E-07,1.05331797445036E-06,1.05331789242609E-06,1.43047082621352E-07,1.43046787120444E-07,1.25350487496724E-07,1.25350389215673E-07,1.16589085872998E-07,1.16589044203025E-07,6.00335906939889E-08,3.7283691380554E-07,3.72836555158854E-07,2.05613425328661E-07,2.05612589145638E-07,4.47119035157642E-08,2.8927259784447E-08,2.89271984848E-08,3.41113001873261E-06,3.41112974091498E-06,2.12483341518016E-08,1.09589763136265E-08,2.01443539820548E-08,2.01443931600151E-08,1.0798785686075E-08,1.07987481695014E-08,1.19559119414619E-07,1.19558808163352E-07,1.60367177783357E-08,1.60366936241856E-08,6.20867114379729E-09
3.02,0.493880713522183,0.217228373394718,0.217228373409673,0.023058985608958,0.023058985600595,0.006423020296257,0.006423020293446,0.009010308276662,0.000517221248495,0.000632924210773,0.000632924199188,0.000133031621876,0.000133031616288,0.000172210008247,0.000591693515365,0.00059169351245,9.96909195952277E-06,1.89181251337678E-05,1.89181239262104E-05,7.39388459888314E-05,7.39388460428046E-05,7.07777364876369E-06,7.07777328521116E-06,1.08031611298214E-05,1.0803158656842E-05,4.93548761553439E-06,2.17583494162278E-06,1.92152913032823E-06,1.92152838961836E-06,1.40510552490433E-05,1.40510530569722E-05,3.35086688437763E-07,1.29902773164836E-07,3.37911749476669E-07,3.37910964275513E-07,1.05898368712775E-06,1.05898359929251E-06,1.44717523861935E-07,1.44717218548371E-07,1.2496912793318E-07,1.24969031291188E-07,1.16154852669362E-07,1.16154807120234E-07,6.01493787558619E-08,3.77983234817819E-07,3.77982879731083E-07,2.08683218092988E-07,2.08682364317503E-07,4.51960484124037E-08,2.91239552406039E-08,2.91238901104848E-08,3.50462198771856E-06,3.50462171439853E-06,2.12910457468618E-08,1.09440329522574E-08,2.01832425796372E-08,2.01832864426405E-08,1.08348325545757E-08,1.08347947538465E-08,1.20425753128799E-07,1.204254254873E-07,1.61961758633184E-08,1.61961510129436E-08,6.22393052285201E-09
3.01,0.492915480235529,0.217520995516018,0.217520995530274,0.023225530727271,0.023225530718602,0.006417838878542,0.006417838875418,0.009041517282685,0.000514376294717,0.000636847535412,0.000636847523371,0.000132972644529,0.000132972638753,0.000172681383544,0.000601046891675,0.000601046888616,9.91582734207893E-06,1.89687285404925E-05,1.89687272874367E-05,7.45251359875594E-05,7.45251360215259E-05,7.06532116242024E-06,7.06532079305267E-06,1.08651835118542E-05,1.08651809542951E-05,4.94406153362851E-06,2.18045933715256E-06,1.92285268079725E-06,1.9228519282419E-06,1.42645882882307E-05,1.42645859887154E-05,3.33416112818999E-07,1.29248293921711E-07,3.38973122120006E-07,3.38972322061617E-07,1.06450657976632E-06,1.06450648423324E-06,1.4640491433663E-07,1.46404609719319E-07,1.24598883845647E-07,1.24598786735838E-07,1.15688625366916E-07,1.15688577587318E-07,6.02623592431826E-08,3.83164189313792E-07,3.83163819678523E-07,2.11780327980345E-07,2.11779448460826E-07,4.56737654037913E-08,2.93184426512357E-08,2.93183771982515E-08,3.60021680492175E-06,3.60021651572927E-06,2.13316094573194E-08,1.09260877057322E-08,2.02213975945016E-08,2.02214400631628E-08,1.086955539597E-08,1.08695176294847E-08,1.21275445183152E-07,1.21275110901769E-07,1.63525739377467E-08,1.63525478082901E-08,6.2387674276169E-09
3,0.491958814116169,0.217809781315991,0.217809781329136,0.023392036822736,0.023392036812472,0.006412530570737,0.006412530566933,0.009072041196773,0.000511521589867,0.000640757950621,0.000640757939161,0.000132912316574,0.00013291231074,0.000173137011688,0.000610494003094,0.000610493999993,9.8624765278556E-06,1.90182511584745E-05,1.90182498842147E-05,7.51045127087628E-05,7.51045128111217E-05,7.05185464259543E-06,7.05185426926696E-06,1.09270012833941E-05,1.09269986946282E-05,4.95240081135698E-06,2.18486286804619E-06,1.92417397180176E-06,1.92417321946244E-06,1.44800244733761E-05,1.44800219780542E-05,3.31735108417093E-07,1.28593286250736E-07,3.4001807992743E-07,3.40017269343089E-07,1.06988610268859E-06,1.06988599235304E-06,1.48107664107127E-07,1.48107360890567E-07,1.24238098665375E-07,1.24238000960827E-07,1.1519286239131E-07,1.15192819997242E-07,6.03725442890014E-08,3.88379835448958E-07,3.88379419798935E-07,2.14904961277493E-07,2.14904049952158E-07,4.61448515139479E-08,2.95106570157506E-08,2.95105878922091E-08,3.69795585222114E-06,3.69795551752929E-06,2.13699848522498E-08,1.09051950332873E-08,2.02588088471858E-08,2.02588475365507E-08,1.09029393647098E-08,1.09028988092189E-08,1.22109435900298E-07,1.22109101531306E-07,1.6505850486517E-08,1.65058205632967E-08,6.25318710957104E-09
2.99,0.491010581230131,0.218094784122188,0.218094784135661,0.023558508741004,0.023558508729669,0.006407100475136,0.006407100470294,0.009101884274275,0.000508658339775,0.00064465549309,0.000644655481672,0.000132850708168,0.000132850701919,0.000173576993115,0.00062003565127,0.000620035648591,9.80905294168942E-06,1.90667198431577E-05,1.9066718500099E-05,7.56768625874098E-05,7.56768627010633E-05,7.0373995827011E-06,7.03739919592856E-06,1.0988613179682E-05,1.09886103579655E-05,4.96050822292838E-06,2.18904730410571E-06,1.92549284140007E-06,1.9254917493263E-06,1.46973746309746E-05,1.4697371985865E-05,3.30044276916345E-07,1.27937988345919E-07,3.41047065819086E-07,3.41046254175414E-07,1.07512200725249E-06,1.07512187296419E-06,1.49824211774261E-07,1.4982396404703E-07,1.23885007230643E-07,1.23884905554592E-07,1.14670168860338E-07,1.1467011546922E-07,6.04799603674161E-08,3.93630105396416E-07,3.93629608840908E-07,2.18057243496351E-07,2.18056268343438E-07,4.66091299740617E-08,2.97005870219979E-08,2.97004833239779E-08,3.79788123893576E-06,3.79788084863864E-06,2.14062745413875E-08,1.08814139919294E-08,2.02954759064743E-08,2.02956087682081E-08,1.09350678799143E-08,1.09349890332173E-08,1.2292892199007E-07,1.22928544713991E-07,1.66559339335075E-08,1.66559086041157E-08,6.26721185075338E-09
2.98,0.490070648450767,0.218376056765727,0.218376056777973,0.023724951507173,0.023724951495113,0.00640155354014,0.006401553534979,0.009131050895896,0.000505787711434,0.000648540202813,0.00064854019109,0.000132787886771,0.000132787880487,0.000174001430478,0.000629672659903,0.00062967265674,9.75556927334987E-06,1.91141611413648E-05,1.91141597092942E-05,7.62420748939116E-05,7.62420748782833E-05,7.02198136261625E-06,7.02198094618377E-06,1.10500175787183E-05,1.10500147642949E-05,4.96838641401095E-06,2.19301412916473E-06,1.92680800802061E-06,1.92680713649803E-06,1.49166503224138E-05,1.49166476868767E-05,3.28344158466016E-07,1.27282413616027E-07,3.42060567470122E-07,3.42059763545214E-07,1.08021401882194E-06,1.0802138530752E-06,1.51553275403789E-07,1.51553042174527E-07,1.23537785732989E-07,1.23537680725437E-07,1.14123088518158E-07,1.14123045863783E-07,6.05846040070079E-08,3.98914890192368E-07,3.98914369473666E-07,2.21237248296717E-07,2.21236282174235E-07,4.7066400507741E-08,2.98880978287346E-08,2.98880118845744E-08,3.90003600536621E-06,3.90003559851278E-06,2.14404714486251E-08,1.0854794704311E-08,2.03314500033811E-08,2.0331520155119E-08,1.09658822765877E-08,1.09658170990115E-08,1.23734852667402E-07,1.23734486992457E-07,1.68027785421194E-08,1.68027451655374E-08,6.28080144444251E-09
2.97,0.489138883514283,0.218653651564283,0.218653651576192,0.0238913703174,0.023891370302574,0.006395894559792,0.006395894553585,0.009159545557277,0.000502910833137,0.000652412123278,0.000652412111215,0.000132723918335,0.000132723911836,0.000174410430569,0.000639405869922,0.00063940586633,9.70203764247654E-06,1.91606012625378E-05,1.91605997227808E-05,7.68000418379484E-05,7.68000417920763E-05,7.00562526132163E-06,7.00562483744181E-06,1.11112133326303E-05,1.11112103379703E-05,4.97603785141252E-06,2.1967649265804E-06,1.92811947077828E-06,1.9281185610373E-06,1.51378637645385E-05,1.5137860856204E-05,3.26635303881785E-07,1.26626796598766E-07,3.43059157230037E-07,3.43058303602374E-07,1.08516193851731E-06,1.08516173158555E-06,1.53293466194657E-07,1.53293221575748E-07,1.23194672756687E-07,1.23194569303528E-07,1.13554214804818E-07,1.13554170339867E-07,6.06865008671997E-08,4.04234255700528E-07,4.04233661878893E-07,2.24445238766875E-07,2.24444197754981E-07,4.7516501345588E-08,3.00732124536588E-08,3.00731282990227E-08,4.00446419480195E-06,4.00446372883023E-06,2.14725967582806E-08,1.08254098227435E-08,2.03666709274533E-08,2.03667183444327E-08,1.09954426881315E-08,1.09953740675915E-08,1.24528235076337E-07,1.24527839730013E-07,1.69463396334638E-08,1.6946292197563E-08,6.29400332209832E-09
2.96,0.488215155041844,0.21892762031397,0.218927620314528,0.024057770538888,0.024057770526617,0.006390128176796,0.006390128170573,0.009187372850276,0.000500028796201,0.00065627130318,0.000656271291136,0.000132658867018,0.000132658860365,0.000174804102035,0.000649236145026,0.000649236141857,9.64846962039434E-06,1.92060659093758E-05,1.92060645133917E-05,7.73506582710961E-05,7.73506583651108E-05,6.9883564725629E-06,6.98835606544692E-06,1.11721990304413E-05,1.11721959639586E-05,4.98346482511592E-06,2.20030128398583E-06,1.92942628311298E-06,1.92942536203266E-06,1.5361027248999E-05,1.53610244052175E-05,3.24918238576034E-07,1.25971219200036E-07,3.44043289805981E-07,3.44042429159903E-07,1.08996558295194E-06,1.08996542652041E-06,1.55043564502807E-07,1.5504329442266E-07,1.22853982795122E-07,1.22853889073307E-07,1.12965914780965E-07,1.12965881969465E-07,6.07856387855783E-08,4.09588142147939E-07,4.09587682361438E-07,2.27681373982183E-07,2.27680388863597E-07,4.79592365481751E-08,3.02558333422665E-08,3.02557578554273E-08,4.11121077867566E-06,4.11121042455493E-06,2.15026262009356E-08,1.07933112516539E-08,2.04010987310397E-08,2.04011471287365E-08,1.1023720212253E-08,1.10236608387714E-08,1.25309867978523E-07,1.25309489994959E-07,1.70865401795807E-08,1.70865053804977E-08,6.30679034466687E-09
