parameter,(15)[0],(14)[0],(16)[0],(15)[1],(14)[1],(16)[1],(15)[2],(15)[3],(13)[0],(17)[0],(14)[2],(16)[2],(14)[3],(16)[3],(15)[4],(15)[5],(15)[6],(13)[1],(17)[1],(14)[4],(16)[4],(14)[5],(16)[5],(15)[7],(14)[6],(16)[6],(15)[8],(15)[9],(13)[2],(17)[2],(15)[10],(15)[11],(13)[3],(17)[3],(14)[7],(16)[7],(14)[8],(16)[8],(14)[9],(16)[9],(12)[0],(18)[0],(14)[10],(16)[10],(15)[12],(15)[13],(17)[4],(13)[4],(15)[14],(15)[15],(15)[16],(13)[5],(17)[5],(14)[11],(16)[11],(14)[12],(16)[12],(16)[13],(14)[13],(16)[14],(14)[14],(16)[15],(14)[15],(14)[16]
-0.525,0.55093363983563,0.010597729159746,0.01059772915977,0.002035572121259,4.73117619436116E-06,4.73117619448849E-06,1.09471323257719E-06,6.63477950714146E-07,8.86738507864875E-09,8.8673850798963E-09,1.37870851917022E-08,1.37870851930449E-08,3.64252340543029E-10,3.64252340944205E-10,1.2583716901163E-09,7.74280727446269E-11,4.61169029021868E-11,7.63848637689701E-13,7.63848640799862E-13,3.5750215949094E-11,3.57502159685145E-11,1.0942570242386E-12,1.09425702838984E-12,7.60944370506454E-12,7.14424035316338E-15,7.14424075208873E-15,1.22736951510669E-13,2.7794358452813E-14,2.23298093887924E-16,2.23298109712671E-16,1.48367825665145E-15,9.16049252191301E-16,1.49490318101839E-17,1.49490374128167E-17,3.55574385483112E-15,3.55574396475131E-15,6.18100267931649E-16,6.18100361587979E-16,2.61519516424235E-16,2.61519539710636E-16,3.99276452993926E-20,3.99276484354833E-20,2.11808081659248E-17,2.11808273060567E-17,7.4424711726712E-16,1.1672500540289E-16,3.81889573126827E-19,3.81889509427279E-19,1.86900565397275E-17,2.13072362876487E-18,5.03036111858987E-19,4.88160050730891E-21,4.8816354037969E-21,9.76419713761086E-19,9.76420091955205E-19,3.5609295977662E-19,3.5609310270119E-19,6.14454159114505E-20,6.14452044581701E-20,3.99902428696281E-20,3.9990191158283E-20,1.10856615806898E-20,1.10855350902611E-20,5.59076574222506E-21
-0.526,0.551055968916947,0.010585074768859,0.010585074768894,0.00203943338429,4.72562911728557E-06,4.72562911741836E-06,1.09655935114823E-06,6.63771090828801E-07,8.80422618613529E-09,8.80422618742025E-09,1.37724243795652E-08,1.37724243809498E-08,3.63815141624375E-10,3.63815142040416E-10,1.26298650423226E-09,7.75689108268216E-11,4.61344561473199E-11,7.58548759768779E-13,7.58548762919346E-13,3.58768782639013E-11,3.58768782834844E-11,1.09332584081908E-12,1.09332584504633E-12,7.65978166327283E-12,7.13565720566099E-15,7.13565760880198E-15,1.23150209809888E-13,2.78055378395731E-14,2.21654389342666E-16,2.21654405164066E-16,1.4864020316228E-15,9.17056171226487E-16,1.48441153650587E-17,1.48441209459404E-17,3.5675097080174E-15,3.56750981877599E-15,6.174741273984E-16,6.17474220977514E-16,2.61063391268449E-16,2.61063414599041E-16,3.92114366253501E-20,3.92114397327745E-20,2.11617567774872E-17,2.11617759080318E-17,7.48488612072709E-16,1.16952006573383E-16,3.78539174926435E-19,3.785391114395E-19,1.87795748454772E-17,2.13863287867745E-18,5.03231605814438E-19,4.84634802090447E-21,4.84638275405221E-21,9.78829255074019E-19,9.78829636151919E-19,3.56742515108808E-19,3.56742658655337E-19,6.16677914734023E-20,6.16675779821953E-20,3.99433906000828E-20,3.99433383815561E-20,1.1074503046784E-20,1.10743768077961E-20,5.58193322774034E-21
-0.527,0.551178163109529,0.010572431952878,0.010572431952895,0.002043303502815,4.72008958498498E-06,4.72008958503998E-06,1.09840766822467E-06,6.64062666326172E-07,8.74150846273715E-09,8.74150846425448E-09,1.37577277576662E-08,1.375772775931E-08,3.63378558489832E-10,3.63378558946742E-10,1.26761795999252E-09,7.77100181182717E-11,4.61519378181341E-11,7.53284880576973E-13,7.53284887999233E-13,3.60040849131404E-11,3.60040849103597E-11,1.09239181170584E-12,1.09239181927052E-12,7.710472861015E-12,7.12708808187283E-15,7.12708852509487E-15,1.2356467145963E-13,2.78166392328642E-14,2.20022894737072E-16,2.20022920518344E-16,1.48913131525806E-15,9.18098112845774E-16,1.4739919001189E-17,1.47399263038176E-17,3.57931945469431E-15,3.57931947720554E-15,6.1684611745824E-16,6.16846203807287E-16,2.60608181711785E-16,2.60608211991474E-16,3.85080106918884E-20,3.85080174304193E-20,2.11426521490687E-17,2.11426723879178E-17,7.52726355257161E-16,1.17179148383165E-16,3.7521796648927E-19,3.75217876116833E-19,1.88694877962516E-17,2.14656904109244E-18,5.03426216046732E-19,4.81134755636078E-21,4.81138904381431E-21,9.81253248997357E-19,9.81253494795687E-19,3.57387944301024E-19,3.5738802432917E-19,6.18911570816312E-20,6.18909511757653E-20,3.98965803714291E-20,3.98965262903929E-20,1.10633182323151E-20,1.10631999516826E-20,5.57311464468647E-21
-0.528,0.551300222131945,0.010559800704918,0.010559800704868,0.002047182505847,4.71455758688424E-06,4.71455758663103E-06,1.10025819251819E-06,6.64352676760254E-07,8.67922886833902E-09,8.67922886597392E-09,1.37429955010794E-08,1.37429954985279E-08,3.62942591014E-10,3.62942590447528E-10,1.27226611769918E-09,7.78513953932301E-11,4.61693478156737E-11,7.48056770485185E-13,7.48056764145273E-13,3.61318387203905E-11,3.61318386959336E-11,1.09145495381777E-12,1.09145494720337E-12,7.7615199665496E-12,7.11853351126978E-15,7.11853309797363E-15,1.23980340802495E-13,2.7827662351998E-14,2.1840355176425E-16,2.18403530128486E-16,1.4918661384311E-15,9.19177679859032E-16,1.4636446460442E-17,1.46364405571887E-17,3.5911733099962E-15,3.59117318404659E-15,6.16216317035416E-16,6.16216238086636E-16,2.60153921212199E-16,2.60153895127739E-16,3.78171504325512E-20,3.7817144693439E-20,2.11235151545093E-17,2.11234961374957E-17,7.56957963230705E-16,1.17406429962906E-16,3.71925594088021E-19,3.71925678069129E-19,1.89597970003087E-17,2.15453224921707E-18,5.03619693249545E-19,4.77664417212635E-21,4.77660668962727E-21,9.83692014333385E-19,9.83691591478918E-19,3.58029263094964E-19,3.58029117207599E-19,6.21153130840129E-20,6.2115533141792E-20,3.98497553869007E-20,3.98498053156271E-20,1.10519955862333E-20,1.10521049013695E-20,5.56437358597269E-21
-0.529,0.551422145702865,0.010547181017915,0.010547181018027,0.002051070422504,4.70903311136679E-06,4.70903311182228E-06,1.10211093280897E-06,6.6464112172308E-07,8.61738437423659E-09,8.6173843772101E-09,1.3728227775794E-08,1.37282277790154E-08,3.62507236141746E-10,3.62507236888077E-10,1.27693103800365E-09,7.7993043298462E-11,4.61866861015941E-11,7.42864165085088E-13,7.42864172660174E-13,3.62601425064827E-11,3.62601425364767E-11,1.09051525017038E-12,1.09051525781598E-12,7.8129256717854E-12,7.10999201985487E-15,7.10999247811395E-15,1.24397222430981E-13,2.7838607097766E-14,2.16796191010572E-16,2.16796214775558E-16,1.49460648456379E-15,9.20297676190825E-16,1.4533671753974E-17,1.45336781582897E-17,3.60307128073966E-15,3.60307142070847E-15,6.15584494599514E-16,6.15584573357627E-16,2.59700520943537E-16,2.59700548463041E-16,3.71386117046857E-20,3.71386179705875E-20,2.11042861076388E-17,2.11043055472197E-17,7.6118085148439E-16,1.1763385168728E-16,3.68662089513802E-19,3.68662001834419E-19,1.90505044323155E-17,2.16252260619559E-18,5.03811788741588E-19,4.74211367373007E-21,4.74215229209968E-21,9.86144657547706E-19,9.86145098942351E-19,3.58666100493485E-19,3.58666253216619E-19,6.234090811833E-20,6.23406837211751E-20,3.98030602454173E-20,3.9803007522086E-20,1.10408626031479E-20,1.10407535711419E-20,5.55552906912009E-21
-0.53,0.551543933539621,0.010534572885201,0.010534572885275,0.002054967282022,4.70351614830861E-06,4.70351614872363E-06,1.10396589788647E-06,6.6492800082525E-07,8.55597198637266E-09,8.55597198915217E-09,1.37134247625172E-08,1.37134247655423E-08,3.62072494667801E-10,3.62072495395462E-10,1.28161278098493E-09,7.81349625094342E-11,4.62039526697447E-11,7.3770684857993E-13,7.37706855936673E-13,3.63889991863357E-11,3.63889992148323E-11,1.08957272962872E-12,1.08957273705228E-12,7.86469268391668E-12,7.10146500714104E-15,7.10146546177753E-15,1.24815319361715E-13,2.78494737481842E-14,2.15200796201309E-16,2.15200819755733E-16,1.4973523872218E-15,9.21461164819439E-16,1.44316105166979E-17,1.44316168390612E-17,3.61501389610779E-15,3.61501403261728E-15,6.149509075141E-16,6.14950986104769E-16,2.5924806532876E-16,2.59248092705156E-16,3.64721953654118E-20,3.64722015160004E-20,2.10850244859793E-17,2.10850438391245E-17,7.65392207861018E-16,1.17861415553333E-16,3.65426967275295E-19,3.65426880336719E-19,1.91416105731457E-17,2.17054008493095E-18,5.04002752324159E-19,4.70787485692436E-21,4.70791321512112E-21,9.88612474292822E-19,9.88612915003855E-19,3.5929882040529E-19,3.59298972738084E-19,6.25672865889395E-20,6.25670605279418E-20,3.9756352953913E-20,3.97562999631906E-20,1.10295931164055E-20,1.10294844001168E-20,5.54676071323268E-21
-0.531,0.551665585358273,0.0105219762998,0.010521976299864,0.002058873113754,4.69800668640181E-06,4.69800668681074E-06,1.10582309669395E-06,6.65213313707241E-07,8.49498872138375E-09,8.4949887241235E-09,1.36985866323468E-08,1.36985866353485E-08,3.61638364875637E-10,3.61638365601126E-10,1.28631140760689E-09,7.82771537325889E-11,4.62211474921008E-11,7.32584575407374E-13,7.3258458271941E-13,3.65184116192772E-11,3.65184116478444E-11,1.0886273907459E-12,1.08862739816518E-12,7.91682373791272E-12,7.09295201769406E-15,7.09295247196782E-15,1.25234636200292E-13,2.78602623705596E-14,2.1361724965976E-16,2.13617273106271E-16,1.50010386045824E-15,9.22671419461335E-16,1.43302510048817E-17,1.43302572802846E-17,3.62700126115086E-15,3.62700139874847E-15,6.14315488694397E-16,6.14315567197529E-16,2.58796523846902E-16,2.58796551202699E-16,3.58176784292753E-20,3.58176844915575E-20,2.10657106526119E-17,2.10657299606463E-17,7.6958900258568E-16,1.18089122591677E-16,3.62220067545402E-19,3.62219981093522E-19,1.92331174068333E-17,2.17858482466329E-18,5.04192585200028E-19,4.67388473596587E-21,4.67392286090065E-21,9.91095154854721E-19,9.91095599106195E-19,3.59927246255378E-19,3.59927399438402E-19,6.27946750469833E-20,6.27944465503524E-20,3.97096849746392E-20,3.97096315810527E-20,1.10182963185741E-20,1.10181879135185E-20,5.53800832858177E-21
-0.532,0.551787100873816,0.01050939125487,0.010509391254968,0.002062787947168,4.69250471457675E-06,4.69250471500583E-06,1.10768253822374E-06,6.65497060022646E-07,8.43443161895232E-09,8.43443162177005E-09,1.36837135594345E-08,1.36837135625333E-08,3.61204845650993E-10,3.61204846374023E-10,1.29102697876875E-09,7.8419617656708E-11,4.6238270534442E-11,7.27497109887355E-13,7.2749711716413E-13,3.66483827023792E-11,3.66483827312181E-11,1.0876792399241E-12,1.0876792473393E-12,7.96932158892922E-12,7.08445304287116E-15,7.08445349656139E-15,1.25655177057032E-13,2.7870973025673E-14,2.12045461170403E-16,2.12045484516082E-16,1.50286091846782E-15,9.23931958066802E-16,1.4229588449582E-17,1.42295946764855E-17,3.63903360377616E-15,3.63903374241607E-15,6.13678250082599E-16,6.1367832851036E-16,2.58345895185395E-16,2.58345922521714E-16,3.51748491875646E-20,3.51748551637737E-20,2.10463447453434E-17,2.1046364003636E-17,7.73767959280749E-16,1.18316973810116E-16,3.59041154959789E-19,3.59041068990511E-19,1.93250264252765E-17,2.1866569033449E-18,5.04381287580968E-19,4.64014146639095E-21,4.64017935044958E-21,9.93592820111884E-19,9.93593268078102E-19,3.60551345553664E-19,3.60551499650328E-19,6.30230767120518E-20,6.30228456770458E-20,3.96630570264344E-20,3.96630032105458E-20,1.1006972350445E-20,1.1006864273422E-20,5.52927190290831E-21
-0.533,0.551908479800325,0.010496817743752,0.010496817743613,0.002066711811847,4.68701022226541E-06,4.68701022170832E-06,1.10954423153588E-06,6.65779239446471E-07,8.37429774231244E-09,8.37429773913202E-09,1.36688057218663E-08,1.36688057183249E-08,3.60771936668768E-10,3.60771935861817E-10,1.2957595555395E-09,7.85623549807493E-11,4.62553217660062E-11,7.22444225388953E-13,7.22444217836979E-13,3.6778915377214E-11,3.67789153475644E-11,1.08672829127432E-12,1.08672828349316E-12,8.02218901423026E-12,7.07596853798968E-15,7.07596807176945E-15,1.26076946076266E-13,2.7881605777521E-14,2.10485364544507E-16,2.10485341189192E-16,1.50562357648799E-15,9.25246552486914E-16,1.41296243197539E-17,1.41296180933003E-17,3.65111129134189E-15,3.65111115061566E-15,6.13039282035299E-16,6.13039203646082E-16,2.57896205370629E-16,2.57896177947235E-16,3.45435055962504E-20,3.45434996795454E-20,2.1026946138855E-17,2.10269268763515E-17,7.77925550190562E-16,1.18544970243988E-16,3.55889910563029E-19,3.55889996270141E-19,1.94173391235009E-17,2.19475640197007E-18,5.04568860089291E-19,4.60668085972686E-21,4.6066431988791E-21,9.96106041231154E-19,9.9610558887218E-19,3.61171240858089E-19,3.61171085686446E-19,6.32522615859485E-20,6.32524953584791E-20,3.96164155517729E-20,3.96164702727435E-20,1.09955136381149E-20,1.0995621377349E-20,5.52060953760139E-21
-0.534,0.552029721850674,0.010484255759339,0.010484255759314,0.002070644737493,4.68152319716703E-06,4.68152319700126E-06,1.11140818578692E-06,6.66059851680814E-07,8.31458416432656E-09,8.31458416395541E-09,1.36538632864727E-08,1.36538632863144E-08,3.60339635065055E-10,3.60339634766623E-10,1.30050919917643E-09,7.87053664071342E-11,4.6272301157692E-11,7.17425670693316E-13,7.17425671073185E-13,3.69100124947189E-11,3.69100125039712E-11,1.08577453040377E-12,1.08577453417865E-12,8.07542881373767E-12,7.06749744964508E-15,7.06749724441072E-15,1.2649994742022E-13,2.78921606913906E-14,2.08936817073227E-16,2.08936808259215E-16,1.50839184974946E-15,9.26619236099749E-16,1.40303359770326E-17,1.40303407662428E-17,3.6632341685883E-15,3.6632342347573E-15,6.1239843254548E-16,6.12398368588981E-16,2.57447388987649E-16,2.57447380161789E-16,3.39234281964261E-20,3.39234289831132E-20,2.1007457425174E-17,2.10074762785238E-17,7.82057988186558E-16,1.18773112940391E-16,3.52766329934432E-19,3.52766304140262E-19,1.95100569990194E-17,2.20288340041908E-18,5.04755303441877E-19,4.57340328069661E-21,4.57341039214688E-21,9.98633775431173E-19,9.98633842505166E-19,3.61786524344174E-19,3.61786501135483E-19,6.34829159776887E-20,6.34827168207451E-20,3.95699050453937E-20,3.95698900437943E-20,1.09841912498149E-20,1.09841884470878E-20,5.51186372022289E-21
-0.535,0.552150826736582,0.010471705295132,0.010471705295044,0.002074586753927,4.67604362914485E-06,4.67604362865985E-06,1.11327441020224E-06,6.66338896444843E-07,8.25528799221114E-09,8.25528798968921E-09,1.36388864365758E-08,1.36388864343406E-08,3.59907941044812E-10,3.59907940691002E-10,1.30527597109759E-09,7.88486526383014E-11,4.62892086784914E-11,7.12441232761253E-13,7.12441228114484E-13,3.70416770841971E-11,3.70416770605204E-11,1.08481798718089E-12,1.08481798275648E-12,8.12904380989814E-12,7.05904029775367E-15,7.05904048863277E-15,1.2692418526789E-13,2.79026378343787E-14,2.07399763202334E-16,2.07399765077247E-16,1.51116575370596E-15,9.28054308037813E-16,1.39317370331933E-17,1.39317397454556E-17,3.67540287255002E-15,3.67540281543916E-15,6.11755787680731E-16,6.11755761360156E-16,2.56999481073492E-16,2.5699949136811E-16,3.33144296083852E-20,3.33144291855919E-20,2.09879393550221E-17,2.09879517237672E-17,7.86161222153765E-16,1.19001402976063E-16,3.49669984775712E-19,3.49669961184206E-19,1.96031815512951E-17,2.21103798204164E-18,5.04940618106415E-19,4.54038232952726E-21,4.5404037274865E-21,1.00117724640188E-18,1.00117704385343E-18,3.62397464457212E-19,3.62397414210327E-19,6.37143825399613E-20,6.37141751295233E-20,3.95234166201128E-20,3.95233731051193E-20,1.09727894595965E-20,1.09727816466146E-20,5.50316507558434E-21
-0.536,0.552271794169071,0.010459166344186,0.010459166344212,0.00207853789108,4.6705715061165E-06,4.6705715063435E-06,1.11514291409665E-06,6.66616373481266E-07,8.19640634000191E-09,8.19640634235464E-09,1.36238753418784E-08,1.36238753444925E-08,3.59476853134507E-10,3.59476853533541E-10,1.31005993296549E-09,7.89922144994891E-11,4.63060443552488E-11,7.07490667084126E-13,7.07490674033887E-13,3.71739120298514E-11,3.71739120595404E-11,1.08385864997752E-12,1.08385865800155E-12,8.18303684797297E-12,7.05059663663408E-15,7.05059779993462E-15,1.27349664303245E-13,2.79130373533273E-14,2.05874105110169E-16,2.05874132748338E-16,1.51394531913929E-15,9.29556344337179E-16,1.38338033209852E-17,1.38338193753161E-17,3.68761731408208E-15,3.68761746236933E-15,6.11111418916284E-16,6.11111430806136E-16,2.5655248007122E-16,2.56552510634174E-16,3.27163049521251E-20,3.27163109813141E-20,2.0968352936493E-17,2.09683848481098E-17,7.9023093854684E-16,1.1922985207574E-16,3.46600737473814E-19,3.46600652712983E-19,1.96967146199123E-17,2.21922054483745E-18,5.05125043479132E-19,4.50740846755029E-21,4.50763787742206E-21,1.00373583699062E-18,1.00373622913306E-18,3.63003899490333E-19,3.63004006461661E-19,6.39468989993142E-20,6.39466599530641E-20,3.94769742068928E-20,3.94764158700571E-20,1.0961439454598E-20,1.09613354255564E-20,5.494263693504E-21
-0.537,0.552392623857608,0.010446638899929,0.010446638899964,0.002082498179012,4.66510681764093E-06,4.66510681799552E-06,1.11701370684902E-06,6.66892282558551E-07,8.13793635377508E-09,8.13793635648878E-09,1.36088301847528E-08,1.36088301878163E-08,3.59046370376153E-10,3.59046370864116E-10,1.31486114639527E-09,7.91360524740918E-11,4.63228080508389E-11,7.02573760529547E-13,7.02573767776793E-13,3.73067203744209E-11,3.73067204043141E-11,1.08289653804075E-12,1.08289654644039E-12,8.23741079622618E-12,7.04216768046213E-15,7.04216885401104E-15,1.27776387757699E-13,2.79233591544262E-14,2.04359778463246E-16,2.04359806066931E-16,1.51673053098794E-15,9.31130151956087E-16,1.373655522465E-17,1.37365712053427E-17,3.69987796903058E-15,3.69987811865244E-15,6.10465261279649E-16,6.10465273159528E-16,2.56106394901749E-16,2.56106425536609E-16,3.21288677979088E-20,3.21288737552978E-20,2.09487287770082E-17,2.09487606551636E-17,7.94262558139631E-16,1.19458440030009E-16,3.43558295243885E-19,3.43558210841384E-19,1.97906570164155E-17,2.22743053177384E-18,5.05308102833701E-19,4.47487361511372E-21,4.47510132325288E-21,1.00631021317497E-18,1.00631060988768E-18,3.63605886522347E-19,3.63605994613839E-19,6.41804239252722E-20,6.41801817904451E-20,3.94305597127872E-20,3.94300018046284E-20,1.0949982059933E-20,1.09498784756505E-20,5.48560716443981E-21
-0.538,0.552513315510889,0.010434122955617,0.010434122955615,0.002086467647892,4.6596495525004E-06,4.65964955228961E-06,1.11888679792439E-06,6.67166623462379E-07,8.07987519352043E-09,8.07987519127496E-09,1.35937511429107E-08,1.35937511403902E-08,3.5861649215442E-10,3.58616491760021E-10,1.31967967342019E-09,7.92801673920385E-11,4.63394997908094E-11,6.97690288145649E-13,6.97690281314329E-13,3.74401051175104E-11,3.74401050889411E-11,1.08193166253843E-12,1.08193165461079E-12,8.29216854632782E-12,7.03375389625166E-15,7.03375273896671E-15,1.28204360410679E-13,2.79336033884743E-14,2.02856710820883E-16,2.02856683539197E-16,1.51952142059057E-15,9.32780818393849E-16,1.36399920255131E-17,1.36399762329605E-17,3.71218512891844E-15,3.71218498085679E-15,6.09817367732614E-16,6.0981735598581E-16,2.55661244788212E-16,2.55661214362466E-16,3.15519305828801E-20,3.15519247611142E-20,2.09290851977426E-17,2.09290534942943E-17,7.98251260058178E-16,1.19687178601779E-16,3.40542382447158E-19,3.4054246590028E-19,1.98850105974502E-17,2.23566835030717E-18,5.05490035376671E-19,4.44280077852752E-21,4.44257483274905E-21,1.00890069083612E-18,1.00890029188615E-18,3.64203467453067E-19,3.64203358861232E-19,6.44147405746747E-20,6.44149854423249E-20,3.93836332220259E-20,3.93841897158888E-20,1.09383953538024E-20,1.0938498445937E-20,5.47724603825998E-21
-0.539,0.552633868836053,0.010421618504518,0.010421618504547,0.002090446328021,4.65419969858257E-06,4.65419969880807E-06,1.12076219691737E-06,6.67439396012839E-07,8.02222003151797E-09,8.02222003353733E-09,1.35786383865511E-08,1.35786383886018E-08,3.58187215752805E-10,3.58187216496439E-10,1.32451557677468E-09,7.94245599883787E-11,4.63561195536285E-11,6.92839991733483E-13,6.92840011464291E-13,3.75740692288447E-11,3.75740692343601E-11,1.08096399705816E-12,1.08096401487263E-12,8.34731302252279E-12,7.02535138710285E-15,7.02535294969298E-15,1.28633588054101E-13,2.79437701474016E-14,2.01364693855217E-16,2.01364762262188E-16,1.52231799502811E-15,9.34513656796815E-16,1.35440479439329E-17,1.35440774134359E-17,3.72453870532345E-15,3.72453882437386E-15,6.09167709716587E-16,6.09167729044944E-16,2.55216903144101E-16,2.55216968629573E-16,3.09852746282515E-20,3.09852946495034E-20,2.09093156875086E-17,2.09093588014348E-17,8.02192017095198E-16,1.19916069075771E-16,3.37553026709356E-19,3.37552753678137E-19,1.99797767676337E-17,2.24393408784193E-18,5.05670836251468E-19,4.41045829692412E-21,4.41073434020134E-21,1.01150620590425E-18,1.01150677140432E-18,3.64796234224294E-19,3.64796475930162E-19,6.4650597131416E-20,6.46503044299085E-20,3.93378657602771E-20,3.93372638900006E-20,1.09269894562692E-20,1.09268754570766E-20,5.46829793370537E-21
-0.54,0.552754283539769,0.010409125540005,0.010409125540059,0.002094434249807,4.64875724510246E-06,4.64875724533742E-06,1.12263991338112E-06,6.6771060003078E-07,7.96496807204878E-09,7.96496807410974E-09,1.35634920989791E-08,1.35634921010922E-08,3.57758541906936E-10,3.57758542647894E-10,1.3293689174289E-09,7.9569230946769E-11,4.63726673054384E-11,6.88022693552335E-13,6.88022713261672E-13,3.77086157272325E-11,3.77086157332493E-11,1.07999358991654E-12,1.07999360788856E-12,8.40284714433005E-12,7.01696444546284E-15,7.01696599986344E-15,1.29064071783216E-13,2.79538594603135E-14,1.99883806557436E-16,1.99883875304176E-16,1.52512028525744E-15,9.36334168204368E-16,1.34487934930617E-17,1.34488227906349E-17,3.73693911785689E-15,3.7369392426528E-15,6.08516344920337E-16,6.08516364589889E-16,2.54773526913589E-16,2.5477359287351E-16,3.04287628903455E-20,3.04287829001007E-20,2.08895384002805E-17,2.08895814674146E-17,8.06079527080262E-16,1.20145112260481E-16,3.3458975903462E-19,3.34589483855272E-19,2.00749572358169E-17,2.25222780084236E-18,5.05850517832447E-19,4.37862619474546E-21,4.37890119518663E-21,1.01412803465459E-18,1.01412862253637E-18,3.65384582499973E-19,3.65384834034849E-19,6.48872457883189E-20,6.48869466657364E-20,3.92915880169509E-20,3.92909874914881E-20,1.09154541935982E-20,1.09153402927233E-20,5.45968863971698E-21
-0.541,0.552874559327193,0.010396644055458,0.010396644055496,0.002098431443786,4.64332218038613E-06,4.64332218079032E-06,1.12451995706596E-06,6.67980235380855E-07,7.90811653013514E-09,7.90811653351121E-09,1.3548312456031E-08,1.3548312459483E-08,3.57330468577077E-10,3.57330469629382E-10,1.33423975844906E-09,7.97141810117751E-11,4.63891430273814E-11,6.83238151042826E-13,6.83238171504406E-13,3.78437476728556E-11,3.78437476804169E-11,1.07902042982396E-12,1.07902044869038E-12,8.45877388305428E-12,7.00859143924792E-15,7.00859306945879E-15,1.29495817442212E-13,2.79638714107642E-14,1.98413902068187E-16,1.9841395892064E-16,1.52792829888968E-15,9.38248029829553E-16,1.33541948955247E-17,1.33542227683066E-17,3.74938659534155E-15,3.74938668813852E-15,6.07863271114148E-16,6.0786328599846E-16,2.5433105603638E-16,2.54331109514979E-16,2.98821976334663E-20,2.9882212116706E-20,2.08697108347307E-17,2.08697522828929E-17,8.0990840218068E-16,1.20374309385692E-16,3.31652385669391E-19,3.31652220008012E-19,2.0170553434131E-17,2.26054958021623E-18,5.06029072394716E-19,4.34703406196571E-21,4.34728951084668E-21,1.01676601910678E-18,1.01676641576739E-18,3.65968399422812E-19,3.65968521225925E-19,6.5124927251875E-20,6.51246512502983E-20,3.92453583324161E-20,3.92447529855262E-20,1.09038894404074E-20,1.09037834256247E-20,5.45110436611683E-21
-0.542,0.552994695902712,0.010384174044191,0.010384174044276,0.002102437940613,4.63789449316637E-06,4.63789449356404E-06,1.12640233776272E-06,6.68248301938024E-07,7.85166264459119E-09,7.85166264734548E-09,1.35330996383356E-08,1.3533099641331E-08,3.56902995058819E-10,3.56902996077727E-10,1.33912816254378E-09,7.98594109113595E-11,4.64055466973901E-11,6.78486145147101E-13,6.78486166909996E-13,3.79794681314818E-11,3.79794681400654E-11,1.07804452489373E-12,1.07804454549983E-12,8.51509622608915E-12,7.00023240608544E-15,7.00023410634128E-15,1.29928829751194E-13,2.7973806097771E-14,1.96954879927288E-16,1.96954949402946E-16,1.53074205373986E-15,9.40261032848652E-16,1.32602451248021E-17,1.32602751922923E-17,3.7618813367793E-15,3.76188147751365E-15,6.07208492429293E-16,6.07208512754961E-16,2.53889471498788E-16,2.53889538911861E-16,2.93453934615336E-20,2.93454129658919E-20,2.08498300867113E-17,2.08498742171015E-17,8.13673122212025E-16,1.20603661763355E-16,3.28740847500894E-19,3.28740574760797E-19,2.02665672296642E-17,2.26889961388413E-18,5.06206508033215E-19,4.31565264166604E-21,4.31592453097476E-21,1.01941999942068E-18,1.0194206076744E-18,3.66547451509009E-19,3.66547713095968E-19,6.53636941233487E-20,6.53633835059892E-20,3.9199175323024E-20,3.91985574764758E-20,1.08923063428158E-20,1.08921931952424E-20,5.44251696352885E-21
-0.543,0.553114692969239,0.010371715499762,0.010371715499662,0.002106453771067,4.63247417228671E-06,4.63247417187362E-06,1.12828706535476E-06,6.68514799595652E-07,7.79560367262148E-09,7.79560367015212E-09,1.35178538268304E-08,1.35178538241325E-08,3.56476121124849E-10,3.56476120274165E-10,1.34403419248219E-09,8.00049213980355E-11,4.64218782891777E-11,6.73766478267182E-13,6.73766458985783E-13,3.81157801865691E-11,3.8115780180808E-11,1.07706590259328E-12,1.07706588435651E-12,8.57181718356995E-12,6.99188904273995E-15,6.99188748930933E-15,1.30363112954856E-13,2.7983663577322E-14,1.95506742780145E-16,1.95506675856809E-16,1.5335615707286E-15,9.42379011997824E-16,1.31669718410879E-17,1.31669434161286E-17,3.77442376174165E-15,3.77442363525965E-15,6.06552049128005E-16,6.0655202989751E-16,2.53448855902649E-16,2.53448790675401E-16,2.8818203743552E-20,2.881818507558E-20,2.08299430040397E-17,2.08299005283002E-17,8.17368115730393E-16,1.2083317048146E-16,3.25854502075415E-19,3.25854768110676E-19,2.03630001404373E-17,2.27727798042306E-18,5.06382821019907E-19,4.28477648400168E-21,4.28450805759809E-21,1.02209098129365E-18,1.02209038217003E-18,3.67122179936085E-19,3.6712192509066E-19,6.5603191118207E-20,6.56035015587493E-20,3.91524231423941E-20,3.91530207719558E-20,1.08805820231068E-20,1.08806937542875E-20,5.43427440514478E-21
