parameter,(96)[0],(97)[0],(95)[0],(98)[0],(94)[0],(95)[1],(97)[1],(96)[1],(96)[2],(98)[1],(94)[1],(95)[2],(97)[2],(96)[3],(99)[0],(93)[0],(96)[4],(98)[2],(94)[2],(95)[3],(97)[3],(95)[4],(97)[4],(98)[3],(94)[3],(96)[5],(96)[6],(97)[5],(95)[5],(99)[1],(93)[1],(96)[7],(96)[8],(98)[4],(94)[4],(97)[6],(95)[6],(97)[7],(95)[7],(98)[5],(94)[5],(97)[8],(95)[8],(96)[9],(99)[2],(93)[2],(96)[10],(99)[3],(93)[3],(97)[9],(95)[9],(100)[0],(92)[0],(96)[11],(96)[12],(98)[6],(94)[6],(97)[10],(95)[10],(95)[11],(97)[11],(98)[7],(94)[7],(97)[12]
3.16,0.451439273193561,0.218640028487585,0.218640027693217,0.030498189337792,0.030498188884558,0.011951828234347,0.011951828406988,0.016033820625963,0.001485577975277,0.001622398676378,0.001622398600166,0.000535950904757,0.000535950918227,0.000678496767042,0.00124342400951,0.001243423938335,6.39519004234785E-05,8.99161821216364E-05,8.99161816089842E-05,0.000302699170389,0.00030269919045,4.04599237825367E-05,4.04599250944698E-05,6.46214266353375E-05,6.46214328002493E-05,3.6770673855357E-05,2.25764789673117E-05,1.90855467693058E-05,1.90855342607115E-05,6.12984845003542E-05,6.12984809213169E-05,3.74139363643322E-06,2.14831615075823E-06,3.79157535436057E-06,3.79157759468501E-06,1.1033412656485E-05,1.10333991877625E-05,1.66332654723649E-06,1.66332638931142E-06,2.09377517706206E-06,2.09376757878736E-06,1.62573259311549E-06,1.62573401309094E-06,1.21169252295502E-06,3.22695984888674E-06,3.22695614836774E-06,7.4173974184936E-07,2.25126550733306E-06,2.25127057707584E-06,5.95069911338948E-07,5.95061306981376E-07,1.45236535864045E-05,1.45236453903784E-05,6.21456942395455E-07,1.94791839413281E-07,1.58727441197794E-06,1.58727137966828E-06,5.38753412305913E-07,5.38747394228824E-07,3.23734634526704E-07,3.23737589554762E-07,2.53424997817036E-07,2.53424375130213E-07,7.94459982163839E-08
3.15,0.45037571458307,0.218895834334773,0.218895833530599,0.030719028299059,0.03071902785596,0.011943078917944,0.011943079082705,0.016096960502202,0.001478576614986,0.001632629660493,0.001632629601879,0.000535621771633,0.000535621783516,0.000680782003198,0.001263226278621,0.001263226213139,6.36563407384344E-05,9.02139252337589E-05,9.02139264237231E-05,0.000305507399295,0.000305507419515,4.04407574012195E-05,4.04407584366674E-05,6.50047046745345E-05,6.50047068407783E-05,3.68445306769206E-05,2.26425357322367E-05,1.90835461811543E-05,1.90835314103952E-05,6.22405315759348E-05,6.22405291495529E-05,3.72443253659554E-06,2.13839057442838E-06,3.80484660151798E-06,3.80484790786586E-06,1.11184370263302E-05,1.11184235199045E-05,1.65740937913232E-06,1.65740904569643E-06,2.10678131228866E-06,2.10677169957643E-06,1.62406784087128E-06,1.62406998903614E-06,1.21427191911007E-06,3.27239230076728E-06,3.2723879917498E-06,7.52015075337178E-07,2.28510086105769E-06,2.28510442955077E-06,5.97553774239146E-07,5.9754570040162E-07,1.49208507529906E-05,1.4920842530064E-05,6.23075561416357E-07,1.95022503527338E-07,1.61118220784728E-06,1.61117899623269E-06,5.41265692839563E-07,5.41258611496487E-07,3.25651314394107E-07,3.25654270109383E-07,2.56034188484194E-07,2.5603361691425E-07,7.94292280045802E-08
3.14,0.449327731895658,0.219146383011758,0.219146382238275,0.030938711898459,0.030938711439533,0.011933984896156,0.011933985069424,0.016158281921921,0.001471516203749,0.001642770943246,0.001642770879694,0.000535282044417,0.000535282061585,0.000682981082496,0.001283137851879,0.001283137782729,6.33595953147473E-05,9.05033835378256E-05,9.05033848271767E-05,0.000308272213712,0.000308272233904,4.04138984271708E-05,4.04139000059606E-05,6.53848246976972E-05,6.53848313087713E-05,3.69154033668509E-05,2.27055383777256E-05,1.90813772563216E-05,1.9081358243939E-05,6.31865932888688E-05,6.31865969428593E-05,3.70728791008452E-06,2.12843192930767E-06,3.81777943490785E-06,3.81778300324322E-06,1.12015274641729E-05,1.12015141658682E-05,1.65194765116005E-06,1.65194737495359E-06,2.11977138780078E-06,2.11976096767732E-06,1.62153306375216E-06,1.62153481775075E-06,1.2167577960199E-06,3.31791683336538E-06,3.31791484848148E-06,7.62152338673428E-07,2.31908839776771E-06,2.31909553438099E-06,6.0015759337813E-07,6.00148655683013E-07,1.53252459049477E-05,1.53252385009161E-05,6.24609140987614E-07,1.95184063548256E-07,1.63496584787248E-06,1.63496294042792E-06,5.43570939454568E-07,5.43562588280951E-07,3.27507987454452E-07,3.27511037303665E-07,2.5857631105901E-07,2.58575915081889E-07,7.93989046174211E-08
3.13,0.448294933530988,0.219391796340532,0.219391795533278,0.031157268304154,0.031157267830088,0.011924568240213,0.011924568408085,0.016217816228073,0.001464403351373,0.001652824097428,0.001652824027166,0.000534932304965,0.000534932327703,0.000685095522339,0.001303159662682,0.001303159591477,6.30618415114743E-05,9.07848889952475E-05,9.07848884782526E-05,0.000310993577264,0.000310993598355,4.0379623421266E-05,4.03796243794051E-05,6.57618375294488E-05,6.57618359379003E-05,3.69833828155444E-05,2.27655379102901E-05,1.90790529927915E-05,1.90790322547996E-05,6.41367064164288E-05,6.4136704072754E-05,3.68997410169967E-06,2.11844659162417E-06,3.83038874940519E-06,3.83038965083804E-06,1.12826847494066E-05,1.12826707860407E-05,1.64708802211525E-06,1.64708753715983E-06,2.13275214419354E-06,2.13274017800556E-06,1.61800225232004E-06,1.61800400725882E-06,1.2191521378664E-06,3.36353831934682E-06,3.36353444569779E-06,7.72147915268331E-07,2.35323393717918E-06,2.35323795435966E-06,6.02869347615382E-07,6.02861012369956E-07,1.57369411585036E-05,1.57369326794196E-05,6.26056677474211E-07,1.95278136209191E-07,1.65861638283732E-06,1.65861305524368E-06,5.45680013893607E-07,5.45670906274643E-07,3.29303617559892E-07,3.29306824113619E-07,2.61051291923166E-07,2.61050803374066E-07,7.93550013153864E-08
3.12,0.447276936242946,0.219632193290397,0.219632192457182,0.031374725646567,0.031374725184503,0.011914849934436,0.011914850085766,0.016275594532205,0.001457244359935,0.00166279066433,0.001662790605444,0.000534573088861,0.000534573111044,0.000687126815222,0.001323292695456,0.001323292627997,6.27632423650618E-05,9.10587586887699E-05,9.10587604758342E-05,0.000313671482017,0.000313671502518,4.03382032029972E-05,4.03382038187025E-05,6.61357705209057E-05,6.61357700842809E-05,3.70485549611319E-05,2.28225858225868E-05,1.90765796853724E-05,1.90765577218976E-05,6.50908807794931E-05,6.50908807194652E-05,3.67250546123766E-06,2.1084383653959E-06,3.84268555114196E-06,3.84268680883557E-06,1.13619147583781E-05,1.13619012198417E-05,1.64288635891075E-06,1.64288580753707E-06,2.14572829466698E-06,2.1457156913611E-06,1.6134417197905E-06,1.61344366303629E-06,1.22145798197955E-06,3.40925325032641E-06,3.40924949318081E-06,7.81999245909321E-07,2.38753424734013E-06,2.38753835019954E-06,6.05676733943426E-07,6.05668663839566E-07,1.61560349103952E-05,1.61560265067745E-05,6.27418615987206E-07,1.95306690751131E-07,1.68212402441988E-06,1.6821206834305E-06,5.47605541101104E-07,5.47595717391351E-07,3.31039172572598E-07,3.31042289798915E-07,2.63458748748371E-07,2.63458219019029E-07,7.92984177503331E-08
3.11,0.446273365237267,0.219867690020235,0.219867689194721,0.031591111930445,0.031591111469409,0.011904849901858,0.011904850062401,0.016331647770851,0.001450045206879,0.001672672199503,0.001672672139487,0.00053420490638,0.000534204921015,0.00068907646984,0.001343538002472,0.001343537934983,6.24639469534223E-05,9.13253071387051E-05,9.13253092440073E-05,0.000316305938468,0.000316305958607,4.02899019994763E-05,4.02899022084911E-05,6.65066739649962E-05,6.65066740771041E-05,3.71110023660272E-05,2.287674431173E-05,1.90739675931407E-05,1.90739494339779E-05,6.60491581203303E-05,6.60491534830654E-05,3.65489438646811E-06,2.09841168816298E-06,3.85468353656862E-06,3.85468487241007E-06,1.14392238338922E-05,1.14392096060091E-05,1.63926576522336E-06,1.63926517456921E-06,2.15870762138788E-06,2.15869605206572E-06,1.60794703299106E-06,1.60794946524262E-06,1.22367752032322E-06,3.45506487600666E-06,3.45505987673261E-06,7.9170181692925E-07,2.42199603417204E-06,2.4219986858506E-06,6.08564827414649E-07,6.08557667340567E-07,1.65826318318867E-05,1.65826251203594E-05,6.28699218556722E-07,1.95271410478218E-07,1.7054785030207E-06,1.70547450849099E-06,5.49361418110046E-07,5.49351617838181E-07,3.32715497528266E-07,3.3271898369389E-07,2.65798270523903E-07,2.65797549189142E-07,7.92294359060545E-08
3.1,0.445283853706358,0.220098399990155,0.220098399182031,0.031806455096547,0.03180645463366,0.011894587167869,0.011894587333443,0.016386006665951,0.001442811599431,0.00168247021861,0.001682470137067,0.000533828224635,0.000533828249069,0.000690945981321,0.001363896693301,0.001363896618672,6.21641039866307E-05,9.158483378997E-05,9.1584832105386E-05,0.000318896989503,0.000318897009091,4.0234980016358E-05,4.02349806670081E-05,6.68745787033148E-05,6.68745696513754E-05,3.71708022821618E-05,2.29280676178468E-05,1.90712298186412E-05,1.90712088757261E-05,6.701155054998E-05,6.70115366342659E-05,3.63715394929452E-06,2.08837169252119E-06,3.86639248760601E-06,3.86639197715748E-06,1.15146221706072E-05,1.15146081898029E-05,1.63606194659776E-06,1.63606131741969E-06,2.17169762794495E-06,2.17168488970926E-06,1.60170344701463E-06,1.60170564596928E-06,1.22581223279243E-06,3.50096938450437E-06,3.50096323611343E-06,8.01255684083229E-07,2.45661145150116E-06,2.45661166812393E-06,6.11520246061551E-07,6.11513249309795E-07,1.7016838834622E-05,1.70168315362604E-05,6.2990151502559E-07,1.95174115974003E-07,1.72867107110173E-06,1.72866685646771E-06,5.50963593291225E-07,5.50953227833599E-07,3.34334488945302E-07,3.34337989991274E-07,2.68070327419498E-07,2.68069535533242E-07,7.9148513842698E-08
3.09,0.444308043270307,0.220324433942182,0.220324433080309,0.03202078290385,0.032020782406944,0.011884079760981,0.011884079917429,0.016438701623956,0.0014355489409,0.001692186200328,0.001692186119109,0.000533443499786,0.000533443516759,0.000692736830492,0.001384369927678,0.001384369846897,6.18638430751824E-05,9.18376266595597E-05,9.18376248848971E-05,0.00032144469052,0.000321444710643,4.01736921363882E-05,4.01736927966056E-05,6.72395083052135E-05,6.72395027611452E-05,3.72280268238693E-05,2.29766107961103E-05,1.90683648800587E-05,1.90683464291019E-05,6.79780861079657E-05,6.79780705829687E-05,3.61929559234542E-06,2.07832171708603E-06,3.8778230674681E-06,3.87782208789213E-06,1.15881182283006E-05,1.15881044744256E-05,1.63310068741648E-06,1.63310022381372E-06,2.18470350807138E-06,2.18469152434132E-06,1.59490285625289E-06,1.59490494024948E-06,1.22786378405362E-06,3.54696806173995E-06,3.54696129959758E-06,8.10657355167357E-07,2.49138303085354E-06,2.49138308171143E-06,6.14527506348639E-07,6.14521099799925E-07,1.74587640810107E-05,1.74587560841099E-05,6.31026043735536E-07,1.95016489387938E-07,1.75169066870264E-06,1.75168631429924E-06,5.52425461763558E-07,5.52415039715371E-07,3.35896438384334E-07,3.35899796818317E-07,2.70274685300888E-07,2.70273876580288E-07,7.90560096048696E-08
3.08,0.443345583499064,0.220545899761417,0.220545898854542,0.032234122906268,0.032234122395659,0.011873344844687,0.011873344995892,0.016489762790142,0.001428262372726,0.001701821663867,0.001701821583257,0.000533051158239,0.000533051172718,0.000694450494864,0.001404958927147,0.001404958844074,6.156328918792E-05,9.20839719991719E-05,9.2083969899646E-05,0.000323949121029,0.000323949141337,4.01062875886166E-05,4.01062882520423E-05,6.76015108270071E-05,6.76015057067572E-05,3.72827462571203E-05,2.30224277544457E-05,1.90653855825192E-05,1.90653673900765E-05,6.89488033518285E-05,6.89487865192673E-05,3.6013302656194E-06,2.06826581651331E-06,3.88898684124237E-06,3.88898543250032E-06,1.16597214799207E-05,1.16597075605948E-05,1.63024416368315E-06,1.63024379030137E-06,2.19773523533346E-06,2.19772307495443E-06,1.58770102232962E-06,1.58770299034275E-06,1.22983403828208E-06,3.59306142761507E-06,3.5930542921829E-06,8.19904466950405E-07,2.52631319624194E-06,2.52631290757409E-06,6.17573262826482E-07,6.17567159112573E-07,1.79085190301938E-05,1.79085106881571E-05,6.32072974893431E-07,1.94800252511352E-07,1.77452645033976E-06,1.77452193989855E-06,5.53761574584754E-07,5.53750710981639E-07,3.37401203340549E-07,3.37404612847771E-07,2.72411429370849E-07,2.72410612037121E-07,7.89523102711322E-08
3.07,0.442396132001149,0.220762902659035,0.220762901829707,0.032446502482937,0.032446501987606,0.011862398721485,0.011862398876957,0.016539219998513,0.001420956772072,0.001711378098711,0.00171137801448,0.000532651602991,0.000532651617909,0.000696088434154,0.001425664969161,0.001425664884045,6.12625576758098E-05,9.2324146202862E-05,9.23241433967149E-05,0.00032641037753,0.000326410397871,4.0033010325003E-05,4.00330110467155E-05,6.79606221206835E-05,6.79606173331777E-05,3.73350262308493E-05,2.30655709202155E-05,1.90622948772587E-05,1.90622778247289E-05,6.99237417276624E-05,6.99237231178561E-05,3.58326847796662E-06,2.05820707961314E-06,3.89989550947294E-06,3.89989403103923E-06,1.1729441905405E-05,1.17294277457384E-05,1.627397264374E-06,1.62739696514057E-06,2.21080033050739E-06,2.21078876241132E-06,1.58021033300148E-06,1.58021221852248E-06,1.23172458051589E-06,3.63925057162E-06,3.63924313359047E-06,8.28994834999664E-07,2.56140379574902E-06,2.56140362152798E-06,6.20644299894194E-07,6.20638621575324E-07,1.83662185831692E-05,1.83662098236644E-05,6.33043736671724E-07,1.94527167470676E-07,1.79716707851954E-06,1.79716241818491E-06,5.54984108537522E-07,5.54973156458733E-07,3.38849646386348E-07,3.38853078271513E-07,2.74480770853258E-07,2.7447994831024E-07,7.88378006670622E-08
3.06,0.44145935442001,0.220975545436788,0.220975544552724,0.032657948864186,0.032657948322251,0.011851256856538,0.011851257013826,0.016587102693624,0.00141363676285,0.001720856959196,0.001720856870273,0.000532245205634,0.000532245217067,0.000697652077088,0.00144648938021,0.001446489287828,6.09617572751417E-05,9.25584124849156E-05,9.25584091612895E-05,0.000328828569402,0.000328828590905,3.99540984707059E-05,3.99540994573967E-05,6.83168711679644E-05,6.83168679625375E-05,3.73849284523144E-05,2.3106095542411E-05,1.90590969524868E-05,1.90590805763253E-05,7.09029330915289E-05,7.0902914282457E-05,3.56512039924192E-06,2.04814913642795E-06,3.91055881599503E-06,3.91055722137418E-06,1.17972919047729E-05,1.17972776846394E-05,1.62449872290918E-06,1.62449845966133E-06,2.2239080820002E-06,2.22389671721012E-06,1.57250871867633E-06,1.57251050994766E-06,1.23353698848003E-06,3.68553469476882E-06,3.68552738080716E-06,8.37926555573474E-07,2.59665521925986E-06,2.59665520836884E-06,6.23729058947718E-07,6.23723656881836E-07,1.88319788935581E-05,1.88319699381295E-05,6.33942112567454E-07,1.9419899989905E-07,1.81960085688543E-06,1.81959610071079E-06,5.56105161908643E-07,5.56094007447543E-07,3.40243586004973E-07,3.40246956676888E-07,2.76482898739288E-07,2.76482094084913E-07,7.87128935919185E-08
3.05,0.44053492404247,0.221183927951896,0.221183927069636,0.032868488880959,0.032868488362028,0.011839933992136,0.011839934158449,0.016633440103726,0.001406306731134,0.001730259716209,0.001730259621087,0.00053183233809,0.000531832352525,0.00069914288223,0.00146743353019,0.001467433438939,6.06609880278457E-05,9.27870331499034E-05,9.27870280894662E-05,0.000331203834822,0.000331203855935,3.98697850962471E-05,3.98697862405873E-05,6.86703024306028E-05,6.86702961194701E-05,3.74325125349389E-05,2.31440479905235E-05,1.9055796098386E-05,1.90557808641961E-05,7.18864265651983E-05,7.18864046528997E-05,3.54689529175192E-06,2.03809479626003E-06,3.92098855797872E-06,3.92098619275302E-06,1.18632818248821E-05,1.18632673683799E-05,1.62151011111365E-06,1.62150973238238E-06,2.237067821027E-06,2.23705652248062E-06,1.56465058980302E-06,1.5646522372369E-06,1.23527279244936E-06,3.73191607632366E-06,3.73190834332908E-06,8.46697756353948E-07,2.63207038021707E-06,2.6320697014034E-06,6.26816822296243E-07,6.26811791345684E-07,1.93059208967544E-05,1.93059115814359E-05,6.34764250455992E-07,1.93817514910358E-07,1.84181564082029E-06,1.84181072950106E-06,5.57134854853134E-07,5.57123728293997E-07,3.41581466280994E-07,3.41584828946268E-07,2.78418213372535E-07,2.78417403435692E-07,7.85779612778602E-08
3.04,0.439622522129203,0.221388147733329,0.221388146911913,0.033078149267469,0.033078148752525,0.011828444048961,0.011828444208772,0.016678260937094,0.001398970822553,0.001739587778017,0.001739587681445,0.000531413329636,0.000531413340167,0.000700562243236,0.001488498843664,0.001488498749525,6.03603446072809E-05,9.30102518232768E-05,9.30102465653974E-05,0.00033353631098,0.000333536332854,3.97802966673462E-05,3.9780297967498E-05,6.90209380389122E-05,6.90209333019754E-05,3.74778329088134E-05,2.31794869252474E-05,1.90523959242041E-05,1.90523818843896E-05,7.28742554153774E-05,7.2874233223154E-05,3.52860230970696E-06,2.0280476181707E-06,3.93119245214057E-06,3.931190389456E-06,1.19274263326522E-05,1.19274117192263E-05,1.61840792773791E-06,1.61840760308927E-06,2.25028938155939E-06,2.25027859097377E-06,1.55667432736282E-06,1.5566759623547E-06,1.2369332953201E-06,3.77839408333136E-06,3.77838642847177E-06,8.55306764433099E-07,2.66764871923579E-06,2.66764846963931E-06,6.298983730788E-07,6.29893574863698E-07,1.97881663719408E-05,1.97881568724506E-05,6.35516930869483E-07,1.9338443590216E-07,1.86379893559872E-06,1.86379390651976E-06,5.58083299795995E-07,5.58072125367233E-07,3.42866261653525E-07,3.42869573430132E-07,2.80287040585302E-07,2.80286248410861E-07,7.84333659913862E-08
3.03,0.438721837313205,0.221588299768093,0.221588298859402,0.033286956446796,0.033286955891711,0.011816800282214,0.011816800440987,0.016721593630475,0.001391632966459,0.001748842589293,0.001748842480115,0.000530988503145,0.000530988515001,0.000701911575765,0.001509686798565,0.001509686694858,6.00599134343354E-05,9.32283144869959E-05,9.32283071554114E-05,0.000335826162604,0.000335826186016,3.96858548600193E-05,3.96858566664904E-05,6.93688165523631E-05,6.93688111586096E-05,3.75209423859345E-05,2.32124630344232E-05,1.90488988325128E-05,1.90488837405041E-05,7.38664714766045E-05,7.38664462516138E-05,3.51024985941484E-06,2.01800983650244E-06,3.9411818128289E-06,3.94117929107403E-06,1.19897396914611E-05,1.1989724620091E-05,1.61517852821438E-06,1.61517818678808E-06,2.26358240902644E-06,2.26357145349437E-06,1.54860852743906E-06,1.54861006623383E-06,1.23851963218004E-06,3.82497070508065E-06,3.8249627539591E-06,8.63752129740557E-07,2.70339279923249E-06,2.70339247093832E-06,6.3296526629389E-07,6.32960535392208E-07,2.02788420594449E-05,2.02788318546824E-05,6.36199577302768E-07,1.92901530722269E-07,1.88553796121479E-06,1.88553272225471E-06,5.58958211003109E-07,5.58946571100074E-07,3.44097899676837E-07,3.44101282300617E-07,2.82089895899265E-07,2.82089093120772E-07,7.82794875245857E-08
3.02,0.437832565869687,0.221784476345746,0.221784475568181,0.033494936487748,0.033494935928493,0.011805015238422,0.011805015411721,0.016763466211374,0.001384296870518,0.001758025552279,0.001758025421326,0.000530558154428,0.000530558170917,0.000703192252148,0.001530998905504,0.001530998791139,5.97597724502509E-05,9.34414537926146E-05,9.34414440821533E-05,0.000338073562071,0.000338073586602,3.9586675126506E-05,3.95866774723795E-05,6.9713968167667E-05,6.97139602559307E-05,3.75618901384886E-05,2.32430216361131E-05,1.90453017582177E-05,1.90452873796421E-05,7.48631193665529E-05,7.48630899627198E-05,3.49184577477394E-06,2.00798338375624E-06,3.95096554500765E-06,3.95096262257471E-06,1.20502345391858E-05,1.20502197775517E-05,1.6118141857973E-06,1.61181379332751E-06,2.27695712235472E-06,2.27694641599604E-06,1.54047467653628E-06,1.54047613943176E-06,1.24003295112974E-06,3.87164625983872E-06,3.87163791368797E-06,8.72032471483149E-07,2.73930386540847E-06,2.7393032039684E-06,6.36010114649259E-07,6.36005651038094E-07,2.07780760816148E-05,2.07780650556799E-05,6.36813052146542E-07,1.9237051980568E-07,1.90701920536355E-06,1.9070138713619E-06,5.5976620947998E-07,5.59754722911277E-07,3.45277272459768E-07,3.45280366648518E-07,2.83827224990301E-07,2.83826414810486E-07,7.81166581546394E-08
3.01,0.43695441140589,0.221976767666903,0.221976766846,0.033702115218587,0.03370211464207,0.011793100833311,0.011793101013785,0.016803906307763,0.00137696603952,0.001767138036594,0.001767137900382,0.000530122581781,0.000530122597637,0.000704405659496,0.001552436715607,0.0015524365964,5.94599973246481E-05,9.36498950762972E-05,9.3649883923426E-05,0.000340278699119,0.000340278725619,3.94829675468842E-05,3.94829702462546E-05,7.00564243350475E-05,7.00564168013036E-05,3.76007228737745E-05,2.32712183928735E-05,1.90416082268277E-05,1.90415962434904E-05,7.58642454394669E-05,7.58642146489323E-05,3.47339758506968E-06,1.99797117562819E-06,3.96055292955607E-06,3.96054979707525E-06,1.21089290407729E-05,1.21089140478224E-05,1.60831149445904E-06,1.60831104446169E-06,2.29042488436875E-06,2.29041495057554E-06,1.53228969873501E-06,1.53229104946369E-06,1.24147451672677E-06,3.91842175049475E-06,3.91841326331271E-06,8.80146663002136E-07,2.77538331178571E-06,2.77538287807249E-06,6.3902675296525E-07,6.39022623631277E-07,2.12859996586483E-05,2.12859882758281E-05,6.37358430217724E-07,1.91793130101659E-07,1.92822950225869E-06,1.92822398859621E-06,5.60514206867993E-07,5.60503009730513E-07,3.46404894195406E-07,3.464076901219E-07,2.85499581568321E-07,2.85498786332281E-07,7.79452331659739E-08
3,0.436087084804105,0.222165261305305,0.222165260394904,0.033908518176194,0.033908517570765,0.01178106835003,0.011781068532167,0.016842941106294,0.001369643785987,0.001776181420593,0.001776181273707,0.00052968204518,0.000529682068709,0.000705553133688,0.001574001835403,0.001574001708201,5.91606579275536E-05,9.38538554343223E-05,9.38538405463999E-05,0.000342441767912,0.000342441796423,3.93749362810925E-05,3.93749395285875E-05,7.03962151174822E-05,7.03962009240148E-05,3.76374845849485E-05,2.32971027642515E-05,1.90378210594477E-05,1.90378060992634E-05,7.68698988562071E-05,7.68698612754741E-05,3.45491242532445E-06,1.98797528505871E-06,3.9699518894277E-06,3.96994701508774E-06,1.21658378923052E-05,1.21658233866754E-05,1.60466955487801E-06,1.6046689689873E-06,2.30399710602863E-06,2.30398577875226E-06,1.52406710181004E-06,1.52406824922175E-06,1.24284524159636E-06,3.96529783605082E-06,3.96528772935427E-06,8.88093529923397E-07,2.81163215177432E-06,2.81162976062372E-06,6.42009768683749E-07,6.42005811572353E-07,2.18027473966538E-05,2.18027347213057E-05,6.37838911341531E-07,1.9117105563469E-07,1.94915498908255E-06,1.94914909606347E-06,5.61208081347024E-07,5.6119630354161E-07,3.47482314287239E-07,3.47484595643011E-07,2.87107560133493E-07,2.8710669723542E-07,7.77655252472122E-08
2.99,0.435230303820692,0.222350042378577,0.222350041605786,0.034114170452644,0.034114169896101,0.011768928489601,0.011768928692373,0.016880597520131,0.00136233322643,0.001785157061596,0.001785156919151,0.000529236828097,0.000529236853991,0.000706636036622,0.00159569589448,0.00159569577349,5.88618148417322E-05,9.40535505478386E-05,9.40535369224175E-05,0.000344562985161,0.000344563012957,3.92627803906548E-05,3.92627834875734E-05,7.07333827934749E-05,7.07333684836749E-05,3.76722174319404E-05,2.3320720990419E-05,1.90339401846968E-05,1.90339254150823E-05,7.78801395618438E-05,7.78801063771606E-05,3.43639593666237E-06,1.97799558319835E-06,3.97917355069123E-06,3.97916998499481E-06,1.22209780486409E-05,1.22209618558955E-05,1.60088903871318E-06,1.6008884769681E-06,2.31768736894244E-06,2.31767527479886E-06,1.51581822085801E-06,1.51581933809446E-06,1.24414611860962E-06,4.01227720315672E-06,4.01226819778207E-06,8.95871864333314E-07,2.8480552506861E-06,2.84805449347135E-06,6.44953889424826E-07,6.4495021030809E-07,2.23284577234682E-05,2.23284450991053E-05,6.38248694258016E-07,1.90505894410631E-07,1.96978201846082E-06,1.96977537105404E-06,5.61852513972419E-07,5.61839834517676E-07,3.48506276704068E-07,3.48509535965238E-07,2.88651829398307E-07,2.88651089668412E-07,7.75776211472586E-08
2.98,0.434383793132554,0.222531194076315,0.222531193237739,0.034319097180648,0.034319096602087,0.011756691427939,0.011756691600482,0.016916901824748,0.001355037317869,0.001794066323067,0.001794066181787,0.000528787160468,0.000528787180293,0.000707655656517,0.001617520617919,0.001617520486248,5.85635344178178E-05,9.42491812671831E-05,9.42491652692594E-05,0.000346642569368,0.000346642597323,3.91466941410894E-05,3.91466977831738E-05,7.10679370844104E-05,7.10679268044099E-05,3.77049623673206E-05,2.33421346236562E-05,1.90299631981274E-05,1.9029951456171E-05,7.88950127200428E-05,7.88949756530135E-05,3.41785640769871E-06,1.96803780921892E-06,3.9882221749615E-06,3.98821811497375E-06,1.22743692507365E-05,1.22743563686333E-05,1.59697295367669E-06,1.59697250846219E-06,2.33150229069664E-06,2.33149313571988E-06,1.50755250542972E-06,1.50755361858387E-06,1.24537898349743E-06,4.05935806953953E-06,4.05934849326732E-06,9.03481431280733E-07,2.88464839235625E-06,2.88464737967005E-06,6.47855757849548E-07,6.47852612156917E-07,2.28632711738268E-05,2.28632580470777E-05,6.38606423147306E-07,1.8979955302131E-07,1.99009690728349E-06,1.99009079789242E-06,5.62450898855854E-07,5.6244018945077E-07,3.49487274875215E-07,3.49488831056673E-07,2.90133030762836E-07,2.90132256131762E-07,7.73822280563454E-08
2.97,0.433547284782044,0.222708797009113,0.222708796274567,0.034523322657278,0.034523322125113,0.01174436670244,0.011744366853118,0.016951880109065,0.001347758810433,0.001802910485645,0.00180291035134,0.000528333278226,0.000528333293764,0.000708613322713,0.001639477670012,0.001639477542737,5.82658665735016E-05,9.4440944555224E-05,9.44409290952303E-05,0.000348680752194,0.000348680779676,3.90268643620978E-05,3.90268679504094E-05,7.13999209179764E-05,7.13999115318555E-05,3.77357541725494E-05,2.3361382785367E-05,1.90258895221351E-05,1.9025878135904E-05,7.99145736182332E-05,7.9914537770801E-05,3.39929936483499E-06,1.95810345942019E-06,3.99710739966335E-06,3.99710344134883E-06,1.23260308352759E-05,1.23260183341578E-05,1.59292405163488E-06,1.59292366717359E-06,2.34545526740425E-06,2.34544514367339E-06,1.49927830201298E-06,1.49927941363699E-06,1.24654391299492E-06,4.10654173711754E-06,4.10653265238703E-06,9.10921404870562E-07,2.92141441322034E-06,2.92141359073674E-06,6.50712446409183E-07,6.50709207094797E-07,2.34073299559528E-05,2.34073174178988E-05,6.38901022131273E-07,1.89053487840716E-07,2.01008593693424E-06,2.01007978172866E-06,5.63007757435683E-07,5.62996375357522E-07,3.50419618974558E-07,3.50420752377578E-07,2.91551778494519E-07,2.91551063881034E-07,7.71796719508762E-08
