parameter,"(24,24)[0]","(25,24)[0]","(24,25)[0]","(24,23)[0]","(23,24)[0]","(25,25)[0]","(25,23)[0]","(23,23)[0]","(23,25)[0]","(24,24)[1]","(24,24)[2]","(25,24)[1]","(24,25)[1]","(24,23)[1]","(23,24)[1]","(25,24)[2]","(24,25)[2]","(24,23)[2]","(23,24)[2]","(26,24)[0]","(24,26)[0]","(24,22)[0]","(22,24)[0]","(25,25)[1]","(25,25)[2]","(25,23)[1]","(25,23)[2]","(23,23)[1]","(23,25)[1]","(23,23)[2]","(23,25)[2]","(26,25)[0]","(25,26)[0]","(26,23)[0]","(25,22)[0]","(23,26)[0]","(23,22)[0]","(22,23)[0]","(22,25)[0]","(24,24)[3]","(24,24)[4]","(24,24)[5]","(24,24)[6]","(24,24)[7]","(25,24)[3]","(24,25)[3]","(24,23)[3]","(23,24)[3]","(25,24)[4]","(24,25)[4]","(24,23)[4]","(23,24)[4]","(25,24)[5]","(25,24)[6]","(24,25)[5]","(24,25)[6]","(24,23)[5]","(24,23)[6]","(23,24)[5]","(23,24)[6]"
-0.2451,0.18904421,0.087360678,0.087343052,0.086693314,0.086692769,0.04204257,0.038159452,0.041386198,0.038153035,0.025388197,0.024827566,0.011481196,0.011482272,0.011389718,0.011387462,0.010242664,0.010244169,0.010136842,0.010134634,0.00762161,0.007620519,0.007479201,0.007477942,0.004811765,0.004804944,0.004494807,0.004428123,0.004717256,0.004494344,0.004714974,0.004427274,0.003748323,0.003748683,0.003161915,0.003129189,0.003161556,0.003642734,0.003642283,0.003128153,0.003238221,0.002753627,0.002730403,0.002688487,0.002682251,0.001301003,0.001301522,0.001286856,0.001286374,0.001264108,0.00126394,0.001250057,0.001250231,0.001227699,0.001204455,0.001227335,0.001204043,0.001217639,0.001190184,0.001217755,0.001190183
-0.2514,0.189055214,0.087341842,0.087344446,0.086715902,0.086679641,0.042081895,0.038118714,0.041438537,0.038103362,0.02539538,0.024819723,0.011484689,0.011478228,0.011389598,0.011390782,0.010245679,0.01023822,0.0101367,0.010138281,0.007620021,0.007616305,0.007480434,0.007477395,0.004814791,0.004807245,0.004492623,0.004423937,0.00472254,0.004490422,0.004718901,0.004422261,0.003755431,0.003753396,0.003155824,0.003122633,0.003153102,0.00365042,0.003650364,0.003121736,0.003239323,0.002753276,0.002730684,0.002688729,0.00268181,0.001302149,0.001300665,0.001286606,0.001287469,0.001263777,0.001263821,0.001250596,0.001249897,0.001227457,0.001203458,0.001227785,0.001203833,0.0012183,0.001190259,0.001217449,0.001189566
-0.2582,0.189066085,0.087359448,0.087320303,0.086723431,0.086669679,0.042129642,0.038082513,0.041488851,0.03804386,0.025402903,0.024811047,0.011485032,0.011478081,0.011393634,0.011388214,0.01024738,0.010236109,0.010141198,0.010136251,0.007621262,0.00761161,0.00748229,0.007474012,0.004818208,0.004811328,0.004491986,0.004420911,0.004726301,0.0044852,0.004723447,0.00441539,0.003762913,0.003760126,0.003149617,0.003117119,0.003144028,0.003659142,0.003657149,0.003112961,0.003240024,0.002752925,0.002730923,0.002689492,0.002681204,0.001302216,0.001300896,0.001287469,0.001287202,0.001263893,0.001263168,0.001250669,0.001249794,0.001228028,0.001203183,0.001227472,0.001203017,0.001218604,0.001189907,0.001217376,0.001189023
-0.2689,0.18909513,0.087357731,0.087330771,0.086706109,0.086678095,0.042211007,0.038002076,0.041558799,0.037977933,0.025414135,0.024799111,0.011484689,0.011480418,0.011391759,0.011388779,0.010244301,0.010240158,0.010137824,0.010134214,0.007617619,0.007612069,0.007476226,0.007471796,0.004824465,0.004817252,0.004484197,0.004411162,0.00473067,0.004481198,0.004727916,0.00440801,0.003774348,0.003772808,0.003136953,0.003104293,0.003134123,0.00366841,0.003667459,0.003101745,0.003240624,0.002752041,0.002731192,0.002689365,0.002680367,0.001302229,0.00130175,0.001287571,0.001287296,0.001263662,0.001263219,0.001250202,0.001249777,0.001228114,0.00120257,0.001227574,0.001202173,0.001218213,0.001188677,0.001217695,0.001188312
-0.2703,0.189093064,0.087370297,0.087321646,0.086712736,0.086661515,0.042225937,0.038000395,0.041566218,0.037957976,0.025416157,0.024797143,0.011487444,0.011479727,0.0113935,0.01138753,0.010247796,0.010239098,0.010138995,0.010131525,0.007620324,0.007610447,0.007477391,0.007468663,0.004825762,0.004819034,0.004486131,0.00441144,0.004731182,0.00447895,0.004728443,0.004405541,0.003777276,0.003774435,0.003136899,0.003104028,0.003131358,0.003670071,0.003668132,0.003098926,0.003241492,0.002751899,0.002731411,0.00268968,0.002680228,0.001302746,0.001301591,0.001287871,0.001287184,0.001264074,0.001263184,0.001250359,0.001249399,0.001228459,0.001202681,0.001227577,0.001202228,0.001218456,0.001188664,0.001217442,0.001188064
-0.2785,0.189118728,0.087342957,0.087335018,0.086707477,0.086673878,0.042278622,0.037929626,0.041628901,0.037910617,0.025424088,0.024786633,0.011485646,0.011479757,0.011391253,0.011390919,0.010245307,0.010239484,0.010137157,0.01013639,0.007614334,0.007610164,0.007474291,0.007470404,0.004830023,0.00482244,0.004479383,0.004403541,0.00473666,0.004476666,0.004733493,0.004401322,0.00378476,0.003782895,0.003126224,0.003093689,0.003123255,0.00367874,0.003678105,0.003091734,0.003242418,0.002751593,0.002731666,0.002689966,0.002679486,0.001302917,0.001301731,0.00128779,0.001288019,0.001263434,0.001263245,0.001250313,0.00124959,0.001228046,0.001201583,0.001228037,0.001201714,0.001218355,0.001188058,0.00121772,0.001187624
-0.2846,0.189128055,0.087351282,0.087324594,0.086707093,0.086668007,0.042325662,0.037891803,0.041673565,0.037861121,0.025431604,0.02477927,0.011486786,0.011480508,0.011393862,0.011389803,0.010245643,0.010239334,0.010138725,0.010133701,0.007614422,0.007607967,0.007474228,0.00746712,0.004833604,0.004826217,0.004476863,0.004399735,0.004739769,0.004472637,0.004736752,0.004395493,0.003792004,0.003789828,0.003120088,0.003087796,0.003115648,0.00368621,0.003684073,0.003083684,0.003243301,0.002751121,0.002731972,0.002690115,0.002678784,0.0013031,0.001302041,0.001288348,0.00128786,0.001263564,0.001263007,0.001250393,0.001249501,0.001228348,0.001201284,0.00122786,0.001201102,0.001218429,0.001187562,0.001217643,0.001187098
-0.2874,0.189141343,0.087367517,0.087318776,0.086722275,0.086645176,0.042351031,0.037885308,0.041689071,0.03782728,0.025434092,0.024775315,0.011490219,0.011477512,0.011394004,0.011386952,0.010249591,0.010236748,0.010139501,0.010131332,0.007617361,0.00760522,0.007475145,0.007462651,0.004835865,0.004828146,0.004477361,0.004399131,0.004740768,0.004468832,0.004737559,0.00439137,0.003796638,0.003792733,0.003118974,0.003085742,0.003110432,0.003688999,0.003685812,0.003078427,0.003242776,0.002750892,0.002732233,0.002689933,0.002678433,0.001303731,0.001301653,0.001288396,0.00128766,0.001263791,0.001262781,0.001250704,0.001248978,0.001228589,0.001201194,0.0012277,0.001200854,0.001218757,0.001187487,0.001217088,0.001186516
-0.2894,0.189150087,0.08736197,0.087298927,0.086718846,0.086669524,0.04235164,0.037866267,0.041712695,0.037816213,0.025435685,0.024772832,0.011485611,0.011478197,0.011396543,0.011386919,0.010244533,0.010239467,0.010143326,0.010133858,0.007613165,0.007603259,0.007475953,0.007465783,0.004835524,0.004828061,0.004475611,0.004397331,0.004743622,0.004469518,0.00474056,0.00439096,0.003795991,0.003793709,0.003115065,0.003083804,0.003109433,0.003692405,0.003689366,0.003077586,0.003243193,0.002751125,0.002732317,0.002690714,0.002678336,0.001302957,0.001302358,0.001289115,0.001287637,0.00126363,0.001262465,0.001250521,0.001249611,0.001228717,0.001201174,0.001227441,0.001200151,0.001218566,0.001187357,0.001217802,0.001186879
-0.2949,0.18916233,0.087381035,0.087288488,0.086727355,0.086646569,0.042399689,0.037838351,0.041749659,0.037761621,0.02544313,0.024767237,0.011489082,0.011477937,0.011399007,0.011385039,0.010248059,0.010237473,0.010144917,0.010129446,0.007615881,0.007599681,0.007476611,0.00745935,0.004839537,0.004832141,0.004474571,0.004394935,0.004746252,0.00446411,0.004742916,0.004384124,0.003803872,0.003800074,0.003110641,0.003078824,0.003100846,0.003698994,0.00369383,0.003068422,0.003244049,0.002750779,0.002732739,0.002690636,0.002677156,0.00130358,0.001302377,0.00128958,0.001287383,0.001263997,0.001262274,0.001250796,0.001249262,0.00122914,0.001200914,0.0012271,0.00119953,0.001218861,0.001186918,0.001217247,0.001186064
-0.297,0.189168638,0.087372694,0.087290784,0.086723263,0.086655333,0.04241233,0.037818391,0.041767306,0.037752109,0.025445257,0.024764334,0.011488103,0.011478316,0.011398629,0.011386272,0.010247101,0.010237788,0.010144473,0.01013078,0.00761403,0.007599563,0.007475364,0.007460753,0.004840316,0.004833016,0.004472906,0.004392703,0.004747679,0.004463725,0.004744413,0.004383181,0.003805476,0.003802081,0.003107597,0.003075936,0.003099019,0.003701241,0.003696807,0.003067077,0.003244314,0.002750629,0.002732766,0.002690761,0.00267703,0.001303486,0.00130245,0.001289579,0.001287616,0.001263787,0.001262227,0.001250701,0.001249395,0.001229016,0.001200595,0.001227172,0.001199411,0.001218796,0.001186746,0.001217373,0.001185989
-0.302,0.189188371,0.087383035,0.087284077,0.086733099,0.086643596,0.042452026,0.037789404,0.041802727,0.037707941,0.025451249,0.024759884,0.011489712,0.011477917,0.011399013,0.011385422,0.010249123,0.010234685,0.010145899,0.010128581,0.007614421,0.007595754,0.007475407,0.007456683,0.004843323,0.004836106,0.004472716,0.004389638,0.004750266,0.004458733,0.004746919,0.004376345,0.003811675,0.00380715,0.003102864,0.003071204,0.003091185,0.003706593,0.003701494,0.003059212,0.003244289,0.002750386,0.002733107,0.00269037,0.002676165,0.001303957,0.001302308,0.001289746,0.001287636,0.001263875,0.001262138,0.001250942,0.001249267,0.001229178,0.001200252,0.001226885,0.001198895,0.001218956,0.001186363,0.001216861,0.001185338
-0.3021,0.18919349,0.087389829,0.087268989,0.086743759,0.086645984,0.04244873,0.037794169,0.041810144,0.037699839,0.025451591,0.024760099,0.011490194,0.011475788,0.01140167,0.011384377,0.01024907,0.0102323,0.010147761,0.010127226,0.007614966,0.007592092,0.007477235,0.007456181,0.004842632,0.004835373,0.004473278,0.004390407,0.004750899,0.00445746,0.004747466,0.004374571,0.003811595,0.003805875,0.003102956,0.003071701,0.003089603,0.003707844,0.003701985,0.003058359,0.003244339,0.002750202,0.002733113,0.002690126,0.002675878,0.0013039,0.001302084,0.001290053,0.001287407,0.001264066,0.00126173,0.001251089,0.001249228,0.001229342,0.001200236,0.001226394,0.001198544,0.001219089,0.001186465,0.001216683,0.001185238
-0.3061,0.189204521,0.087382009,0.087268626,0.086741978,0.086645622,0.042474565,0.037761865,0.041841059,0.03767079,0.025456225,0.02475461,0.011489246,0.011475747,0.011401621,0.011385253,0.010248202,0.010233697,0.010148739,0.010130916,0.007612537,0.007591717,0.007476891,0.007456172,0.004845001,0.004837608,0.0044697,0.004387078,0.004754045,0.004455981,0.004750681,0.00437378,0.00381545,0.003810112,0.003097577,0.00306688,0.003085352,0.003712833,0.003707099,0.003054056,0.003244775,0.002750339,0.002733403,0.002690856,0.002675305,0.001303968,0.001302294,0.001290258,0.001287773,0.001263865,0.001261713,0.001251192,0.001249361,0.001229206,0.001199732,0.001226747,0.001198191,0.0012191,0.001186235,0.001216991,0.001185057
-0.3063,0.18918596,0.087420358,0.0872155,0.086794019,0.086592592,0.042475688,0.037804458,0.041846734,0.037623556,0.025458905,0.024754616,0.011499452,0.011469989,0.011411185,0.011380198,0.010256838,0.010223828,0.010156224,0.010125608,0.007621004,0.007581402,0.007486165,0.007448263,0.004844975,0.004837839,0.004476619,0.004392691,0.004754341,0.004451533,0.004752066,0.004368678,0.003818405,0.003807876,0.003103153,0.003072136,0.003079954,0.003715811,0.003705587,0.003049953,0.003247186,0.002750233,0.0027338,0.002692277,0.002674991,0.001305378,0.001301458,0.001291204,0.00128741,0.001264911,0.001260788,0.0012525,0.001248621,0.00123012,0.001200239,0.001226252,0.001197885,0.001220319,0.001187075,0.001216354,0.001184528
-0.3118,0.189226195,0.08739305,0.087256237,0.086749201,0.086634762,0.042518623,0.037727469,0.041882009,0.037618012,0.025463523,0.024748471,0.011491202,0.011475435,0.011403243,0.011384348,0.010250004,0.010232765,0.010149861,0.010129636,0.007612387,0.007587334,0.007476133,0.007452059,0.004848433,0.004841422,0.004467848,0.004383387,0.004757329,0.004451725,0.004753926,0.004367956,0.003822213,0.0038159,0.003091588,0.003061161,0.003076956,0.003718785,0.003712578,0.003045801,0.003245757,0.002750191,0.00273393,0.002691296,0.002674203,0.001304348,0.001302431,0.001290669,0.001287837,0.00126409,0.001261527,0.001251306,0.001249293,0.001229491,0.001199442,0.0012266,0.001197466,0.001219141,0.001185773,0.001216794,0.001184376
-0.3194,0.189234195,0.087424666,0.087196756,0.086796943,0.086592504,0.042571013,0.037708582,0.041950337,0.037515495,0.025475853,0.024741428,0.011500055,0.011470582,0.011413885,0.011381037,0.010257446,0.010221463,0.010157236,0.010127417,0.007617856,0.007571598,0.007482305,0.007443621,0.004852417,0.004845393,0.004470304,0.004382447,0.004762978,0.004442364,0.004759975,0.004356705,0.003833018,0.003821075,0.003087936,0.003057009,0.003060053,0.003730831,0.003720934,0.003031629,0.003249024,0.002749999,0.002735355,0.002692932,0.002672682,0.001305981,0.001301891,0.001292153,0.001287972,0.001265185,0.001260695,0.001252853,0.001249193,0.001230354,0.001199097,0.001226088,0.001196288,0.001220234,0.001185956,0.001216254,0.001183242
-0.3232,0.189265281,0.087399202,0.087235144,0.086768738,0.086619889,0.042603642,0.037654656,0.041975785,0.037511206,0.025479449,0.024737362,0.011495716,0.011473684,0.01140826,0.011384304,0.010250212,0.010229975,0.010151858,0.010128856,0.00760972,0.007578804,0.007475492,0.007445226,0.004854799,0.004847819,0.004462096,0.004375446,0.004764655,0.004443226,0.004761401,0.004356811,0.00383551,0.003827676,0.003079202,0.003048765,0.003058649,0.003733191,0.003725358,0.003028145,0.003248047,0.002749773,0.002735351,0.002691436,0.00267192,0.00130526,0.001302496,0.001291583,0.001288207,0.001264426,0.001261393,0.001252197,0.001249431,0.001229549,0.001198297,0.001226427,0.001196035,0.001219405,0.001184987,0.001216522,0.001182992
-0.3251,0.189257557,0.087443655,0.087186336,0.086806851,0.086567456,0.042622956,0.037677616,0.041988509,0.037453175,0.025484546,0.024735504,0.011504613,0.011470136,0.011416407,0.011379245,0.010261002,0.010219421,0.010157963,0.010124771,0.007619227,0.007565873,0.007482217,0.007436788,0.004856707,0.004850094,0.004468856,0.004379356,0.004765686,0.004436188,0.004763215,0.004350001,0.003841294,0.003827736,0.003082531,0.003051438,0.003048235,0.003737599,0.003725796,0.003021958,0.003251102,0.002750019,0.002736176,0.002693552,0.002671627,0.001306778,0.001302023,0.001292676,0.00128802,0.001265692,0.001260651,0.001253409,0.001249081,0.001230758,0.00119889,0.001225973,0.001195606,0.001220558,0.001185583,0.001215825,0.001182335
-0.326,0.189266572,0.087431365,0.087176096,0.086819764,0.086575632,0.042616278,0.037670157,0.042004856,0.03744534,0.025484119,0.024733611,0.011502516,0.011467439,0.011416968,0.011380318,0.010260059,0.010218163,0.01016081,0.010127253,0.00761686,0.007563446,0.007484483,0.007438628,0.00485607,0.004848972,0.004468701,0.004379086,0.004767719,0.004435682,0.004765542,0.00434929,0.003840551,0.003826949,0.003081141,0.003050566,0.003046482,0.003740184,0.003728312,0.003021388,0.003250975,0.002750188,0.002736228,0.002693931,0.002671555,0.001306707,0.001301709,0.00129285,0.001288309,0.001265404,0.001260545,0.001253714,0.001249204,0.001230577,0.001198483,0.001225843,0.001195381,0.001220939,0.001185838,0.001215943,0.001182433
-0.3274,0.189275611,0.087449018,0.087157022,0.08683344,0.086568068,0.042627283,0.037672538,0.042018541,0.037421048,0.025486298,0.024732263,0.011503735,0.0114652,0.011419683,0.011377821,0.010260688,0.010217864,0.010163528,0.010124331,0.007618721,0.007558473,0.007487565,0.007435285,0.004856472,0.004849919,0.004469528,0.004379577,0.004768742,0.0044329,0.004766341,0.004346232,0.003842534,0.003827485,0.003080892,0.003051084,0.003041475,0.003743164,0.003729485,0.00301699,0.003250449,0.002750064,0.002736346,0.002693599,0.0026711,0.00130682,0.001301422,0.001293358,0.001287762,0.001265607,0.001260028,0.001254074,0.001249075,0.0012308,0.001198526,0.001225296,0.001194796,0.001221201,0.001185806,0.001215779,0.001182039
-0.3303,0.189289809,0.087456406,0.087160468,0.086830486,0.086557131,0.042656743,0.037651211,0.042035897,0.037392728,0.025491526,0.024731321,0.011506901,0.011465467,0.011420075,0.011378587,0.010261271,0.010220006,0.01016272,0.010122897,0.007618417,0.007557541,0.007485045,0.007431482,0.004859059,0.004852582,0.004466969,0.00437714,0.004769857,0.004430886,0.004767206,0.004343176,0.003846875,0.00383142,0.003077053,0.003046895,0.003037144,0.003745574,0.00373154,0.003011267,0.003251717,0.002750075,0.002736665,0.002693972,0.002670164,0.001307192,0.001301543,0.001293424,0.001287737,0.001265872,0.001260383,0.001254139,0.001248921,0.001230978,0.001198268,0.001225322,0.001194444,0.001221088,0.001185352,0.001215634,0.001181494
-0.3323,0.189292402,0.087485428,0.08715119,0.086840413,0.086522395,0.042684238,0.037654375,0.0420401,0.037359111,0.025494084,0.02472769,0.011512023,0.011464088,0.011420634,0.011373962,0.010268064,0.010217118,0.010163303,0.010119973,0.007625738,0.007554438,0.007485774,0.007424203,0.004862157,0.004855589,0.004469511,0.00437804,0.004769472,0.00442715,0.004767491,0.004339054,0.003853042,0.00383441,0.003078487,0.003046264,0.003031527,0.003747034,0.003731556,0.003004121,0.003251471,0.002750107,0.00273699,0.002694369,0.002669854,0.001308189,0.001301376,0.001293516,0.001287429,0.001266596,0.001260168,0.00125444,0.001248436,0.001231656,0.001198608,0.001225299,0.001194341,0.001221426,0.001185406,0.001214925,0.001180702
-0.336,0.189301981,0.087520123,0.087133814,0.086856433,0.086477513,0.042725506,0.03764913,0.042057649,0.037301984,0.025499719,0.024724085,0.011518907,0.011462427,0.011423692,0.011370109,0.010274106,0.01021634,0.010166017,0.010114894,0.0076319,0.007549647,0.007487561,0.007412885,0.004866289,0.004859746,0.004470725,0.004378195,0.004770621,0.004421819,0.004768696,0.004332965,0.003860941,0.003839877,0.003077402,0.003044071,0.003023373,0.003751238,0.003732543,0.002993444,0.003253293,0.002750189,0.002737653,0.002695094,0.002669138,0.001309224,0.00130135,0.001294084,0.001286946,0.00126748,0.001260175,0.001254995,0.001247877,0.001232566,0.001198937,0.001225167,0.001193782,0.00122178,0.001185252,0.001214431,0.001179778
-0.3376,0.189312018,0.087487807,0.087153491,0.086834894,0.086512973,0.042733085,0.037610506,0.042077654,0.037313146,0.025501821,0.024723143,0.011514327,0.011465936,0.011421153,0.011374522,0.010268762,0.010219589,0.010163427,0.010118476,0.007624356,0.007553039,0.007483038,0.007418141,0.0048663,0.004860077,0.004466577,0.004373691,0.004772445,0.004423842,0.004770513,0.004333222,0.003860534,0.00384243,0.003071311,0.003038812,0.003023694,0.003752816,0.003736662,0.002994079,0.00325325,0.002750093,0.002737858,0.00269478,0.002668753,0.001308576,0.001301799,0.001293807,0.001287594,0.001266948,0.001260707,0.001254653,0.001248502,0.001232064,0.001198277,0.001225505,0.001193742,0.001221472,0.001184842,0.001214817,0.001179996
-0.3427,0.189317712,0.087535182,0.087104921,0.086876728,0.086453283,0.042776302,0.037613058,0.042112686,0.037229104,0.025510912,0.024718724,0.01152362,0.011462632,0.01143002,0.01136984,0.010276126,0.010216164,0.010171202,0.010111391,0.007630471,0.00754375,0.007489944,0.007405501,0.004870127,0.004864413,0.004469242,0.004374878,0.004775881,0.004417976,0.004773056,0.004325277,0.003869227,0.003846606,0.003069262,0.003038108,0.003013565,0.003760614,0.003739125,0.00298288,0.003256738,0.002750218,0.002738822,0.002696649,0.002667405,0.001309851,0.001301891,0.001295203,0.001287181,0.001268186,0.001260305,0.001255699,0.001248083,0.001233186,0.001198537,0.001225049,0.001192668,0.001222176,0.001184742,0.001214287,0.001179034
-0.3494,0.189353421,0.087556132,0.087076834,0.086919312,0.086425312,0.042827828,0.037584166,0.042171828,0.037150352,0.025520613,0.024713308,0.011529196,0.011457747,0.011435093,0.011367121,0.01027891,0.010208033,0.010173575,0.01010687,0.007629924,0.007534225,0.007492823,0.007396909,0.004873764,0.004867125,0.004468339,0.00437162,0.004779789,0.004407565,0.004777642,0.0043149,0.003877826,0.003852381,0.003060314,0.003031612,0.002999799,0.003770261,0.003745594,0.002969745,0.003256997,0.002749664,0.002739447,0.002695321,0.002665585,0.001310872,0.001301033,0.001295934,0.001286907,0.001268758,0.001259915,0.001256644,0.001247461,0.001233316,0.001197793,0.001224265,0.001191363,0.001222568,0.00118435,0.001213242,0.001177757
-0.3534,0.189371595,0.087576865,0.087060701,0.086918793,0.086409544,0.042865771,0.037556158,0.042198938,0.037104187,0.025526684,0.024708156,0.011531199,0.01145747,0.01143778,0.011363621,0.010281349,0.010212432,0.010177688,0.0101031,0.007629976,0.007532692,0.007491463,0.007391686,0.004877515,0.004872075,0.004467078,0.004369978,0.004782876,0.004404344,0.004779718,0.004310531,0.003883976,0.003858287,0.003054476,0.003024018,0.002994224,0.003775615,0.003748817,0.002962482,0.003257893,0.002750165,0.002740625,0.002696264,0.002664299,0.001311267,0.001301728,0.00129669,0.001286527,0.001269362,0.001259966,0.001257059,0.001247597,0.001233886,0.001197742,0.001224144,0.001190804,0.001222763,0.001183749,0.001213237,0.001177189
-0.3551,0.189365146,0.087609722,0.087026121,0.086952459,0.086371487,0.042878033,0.037577281,0.042210465,0.037062394,0.025527798,0.024705362,0.011536116,0.011452456,0.011441758,0.011359208,0.01028667,0.010202159,0.010181306,0.010101058,0.007638924,0.007524102,0.007498386,0.007386567,0.004878577,0.004872092,0.004470722,0.004372733,0.004783789,0.004399173,0.004781202,0.004305309,0.003888733,0.003857698,0.003058781,0.003028312,0.002988011,0.003778955,0.00374964,0.002957778,0.003258042,0.002750227,0.002740788,0.002696148,0.002664447,0.001312296,0.001300829,0.001297358,0.001286323,0.001270243,0.001259366,0.001257859,0.001247107,0.001234486,0.001197959,0.001223562,0.001190502,0.001223476,0.00118438,0.001212526,0.001176698
-0.3564,0.189367762,0.087621055,0.087020402,0.086956634,0.086358779,0.042892928,0.0375731,0.042218214,0.037044635,0.025530137,0.024702783,0.011537481,0.011452013,0.011442667,0.011357628,0.01028746,0.010202885,0.010183155,0.010097718,0.007640005,0.007523657,0.007499561,0.007383159,0.004879687,0.004873917,0.004470819,0.004372697,0.004784744,0.004397433,0.004781674,0.004303174,0.003890999,0.003860255,0.00305771,0.003027501,0.002985928,0.003781185,0.003750385,0.002954841,0.003258164,0.002750182,0.002741099,0.0026962,0.002664115,0.001312489,0.001301009,0.00129771,0.001286222,0.001270514,0.001259468,0.001258182,0.001247052,0.001234763,0.001198087,0.001223436,0.001190224,0.001223521,0.001184275,0.001212255,0.001176562
-0.3566,0.189369468,0.087599286,0.0870268,0.086949214,0.08638093,0.042887503,0.037557747,0.042226341,0.037055486,0.025531152,0.024703549,0.011534563,0.011453495,0.011442613,0.011360363,0.010284888,0.010204685,0.010182621,0.010099958,0.00763411,0.007525216,0.007498412,0.007386759,0.004879074,0.004873635,0.00446912,0.004371072,0.004785866,0.004398897,0.004782447,0.004304607,0.003889101,0.003860384,0.003054226,0.003025895,0.002987099,0.003781776,0.003752057,0.002956327,0.00325837,0.002750354,0.002741121,0.002696416,0.002663911,0.001312048,0.001301261,0.001297762,0.001286504,0.001270152,0.001259571,0.001258093,0.001247486,0.001234433,0.00119775,0.001223541,0.001190282,0.001223473,0.001184042,0.001212698,0.001176863
-0.3654,0.189406598,0.087561899,0.087032993,0.086935107,0.086416369,0.042940745,0.03746759,0.04230636,0.037011678,0.025540839,0.024693295,0.011530259,0.011455445,0.011442291,0.011365764,0.010281309,0.010206689,0.010180979,0.010107927,0.007624061,0.007523609,0.00748934,0.007391653,0.004882455,0.004877278,0.004461591,0.004361118,0.004792244,0.004397224,0.00478971,0.004300423,0.003895966,0.003868901,0.00303911,0.003008745,0.002978742,0.003791502,0.003765032,0.002949403,0.003259624,0.002749675,0.002742019,0.002697185,0.002662456,0.001311779,0.00130161,0.00129783,0.001287405,0.001269619,0.001259677,0.001257993,0.001248268,0.001233725,0.00119617,0.001223757,0.001189415,0.001223166,0.001182914,0.001213341,0.001176407
-0.3727,0.189424394,0.087555669,0.08704527,0.086923233,0.086406738,0.043005632,0.037404902,0.04235645,0.0369562,0.025552314,0.024687685,0.011534056,0.011458181,0.011441587,0.011369467,0.010281719,0.010209345,0.010179396,0.010105682,0.007620497,0.007523633,0.007483875,0.007387535,0.004888274,0.004882971,0.004457361,0.004354077,0.004796119,0.004393638,0.00479365,0.004294377,0.003905192,0.003878941,0.003029226,0.002998476,0.00296992,0.003798471,0.003772822,0.002939833,0.00326268,0.00274967,0.002743002,0.002697797,0.002660834,0.001312636,0.001302369,0.001298087,0.001288287,0.001269986,0.00126063,0.001258342,0.001248621,0.001233779,0.001195458,0.001224088,0.001188823,0.001222908,0.001182078,0.001213145,0.001175542
-0.3777,0.189434773,0.087556979,0.087054821,0.08689862,0.086398051,0.04305501,0.037357452,0.042384048,0.036915976,0.025558131,0.024682321,0.011535051,0.011460568,0.011440093,0.011369091,0.010283453,0.010215795,0.010180174,0.010106259,0.007619963,0.00752629,0.007479806,0.007386145,0.004893651,0.00488919,0.004454638,0.00434968,0.004799557,0.004392759,0.004796486,0.004291655,0.00391269,0.003887816,0.003022599,0.002991383,0.002963787,0.003803284,0.003778251,0.002933432,0.003263778,0.00275078,0.002744208,0.002699,0.00266002,0.001313064,0.001303496,0.001298467,0.001288695,0.001270626,0.001261603,0.001258722,0.001249348,0.001234138,0.001195399,0.001224574,0.001188529,0.001222859,0.001181525,0.001213371,0.001175092
-0.3934,0.189504849,0.087394274,0.087220786,0.086735268,0.086565683,0.043182361,0.037095924,0.042510683,0.036950522,0.025574334,0.024660566,0.011509286,0.011486087,0.011415908,0.011392077,0.010256339,0.010232432,0.010152778,0.010126832,0.007583003,0.007550923,0.007442961,0.007410025,0.00490119,0.004897275,0.004421281,0.004315373,0.004806276,0.004401921,0.004804834,0.004295523,0.003922871,0.00391412,0.002983889,0.002953053,0.00296572,0.003812818,0.003803697,0.002934326,0.003265365,0.002747307,0.002745485,0.00269629,0.002657099,0.001309632,0.001306727,0.001294946,0.001291691,0.00126737,0.00126434,0.001255265,0.001252321,0.001230146,0.001191146,0.00122689,0.001188997,0.001218683,0.001177382,0.00121541,0.001175456
-0.3948,0.189515944,0.087403882,0.087214689,0.086735491,0.086556074,0.043194075,0.037089305,0.042515693,0.036926735,0.025573906,0.024658236,0.011509691,0.011484102,0.011415814,0.011388705,0.010258215,0.010235248,0.010154998,0.010127066,0.007584488,0.007551259,0.007443402,0.007408462,0.004903218,0.004899192,0.004421699,0.004315247,0.004807741,0.004401435,0.004805762,0.004294627,0.003925279,0.003916425,0.002983043,0.00295208,0.002962977,0.003814447,0.003804622,0.002930986,0.00326517,0.002748028,0.002746059,0.002696869,0.002657048,0.001309879,0.001307069,0.001295255,0.001291704,0.001267795,0.001264597,0.001255514,0.001252511,0.001230385,0.001191368,0.001227034,0.001188674,0.001218754,0.0011774,0.001215528,0.001175131
